,beta0,beta1,value
148,0.01,0.47000000000000003,0.03552499581098312
149,0.01,0.48,0.02667978415397846
150,0.01,0.49,0.017261020646105324
151,0.01,0.5,0.006985955103917587
152,0.01,0.51,-0.004388932568901001
153,0.01,0.52,-0.013124783807842747
154,0.01,0.53,-0.022999496827627947
155,0.01,0.54,-0.03305405897226697
156,0.01,0.55,-0.04183615384653184
157,0.01,0.56,-0.050424801731085364
158,0.01,0.5700000000000001,-0.056982487178131536
159,0.01,0.58,-0.06270868509214121
160,0.01,0.59,-0.06810344300816805
161,0.01,0.6,-0.07229518817497092
162,0.01,0.61,-0.07425442547671345
163,0.01,0.62,-0.07552693804640821
164,0.01,0.63,-0.07556003587589889
165,0.01,0.64,-0.07433253196756213
166,0.01,0.65,-0.07198944375737022
167,0.01,0.66,-0.06798628077125284
168,0.01,0.67,-0.06359111999130905
169,0.01,0.68,-0.05812122583938024
170,0.01,0.6900000000000001,-0.050432164009151785
171,0.01,0.7000000000000001,-0.04309690771140664
172,0.01,0.71,-0.03525562533014561
173,0.01,0.72,-0.025679965369446528
174,0.01,0.73,-0.015965328245677767
175,0.01,0.74,-0.005852031998869299
176,0.01,0.75,0.003725747460939685
177,0.01,0.76,0.013798495425508782
178,0.01,0.77,0.024006857417358786
179,0.01,0.78,0.03303497577169377
180,0.01,0.79,0.04123881927759453
181,0.01,0.8,0.05036475228172315
182,0.01,0.81,0.05791582137660074
183,0.01,0.8200000000000001,0.06515949382437235
184,0.01,0.8300000000000001,0.07169632482370036
185,0.01,0.84,0.07621973447026133
186,0.01,0.85,0.08041623844878984
187,0.01,0.86,0.08323952102877064
188,0.01,0.87,0.08431845740407322
189,0.01,0.88,0.08423368006738373
190,0.01,0.89,0.0831673832569491
191,0.01,0.9,0.08054860320629403
192,0.01,0.91,0.07730421887619375
193,0.01,0.92,0.07288274677430188
194,0.01,0.93,0.0680257994926135
195,0.01,0.9400000000000001,0.061840245233572046
196,0.01,0.9500000000000001,0.05499118668808439
197,0.01,0.96,0.046482573256018546
198,0.01,0.97,0.03619342662952074
199,0.01,0.98,0.0265915405366334
200,0.01,0.99,0.016873113743920184
201,0.01,1.0,0.007199085368750222
202,0.02,0.0,-0.00344172397376704
203,0.02,0.01,-0.00344172397376704
204,0.02,0.02,-0.00344172397376704
205,0.02,0.03,-0.012755234523769471
206,0.02,0.04,-0.021400142439601484
207,0.02,0.05,-0.03159648582940084
208,0.02,0.06,-0.03846709517736895
209,0.02,0.07,-0.04394867490493899
210,0.02,0.08,-0.05099218504045529
211,0.02,0.09,-0.055798140564734845
212,0.02,0.1,-0.060446169014100826
213,0.02,0.11,-0.06276056876003368
214,0.02,0.12,-0.0640035062759529
215,0.02,0.13,-0.06399494990353305
216,0.02,0.14,-0.06290679952092267
217,0.02,0.15,-0.06042601192429021
218,0.02,0.16,-0.05705650305081902
219,0.02,0.17,-0.05302862581502079
220,0.02,0.18,-0.04642365276776734
221,0.02,0.19,-0.03925013645233418
222,0.02,0.2,-0.030713785648692198
223,0.02,0.21,-0.022438334751188102
224,0.02,0.22,-0.012955222101259437
225,0.02,0.23,-0.0026911326501233655
226,0.02,0.24,0.006239545299312596
227,0.02,0.25,0.016115309659620942
228,0.02,0.26,0.0258915493138568
229,0.02,0.27,0.03835717641657116
230,0.02,0.28,0.04728433692296182
231,0.02,0.29,0.05489002008136461
232,0.02,0.3,0.06315267495892284
233,0.02,0.31,0.06993062323649302
234,0.02,0.32,0.07754018315021349
235,0.02,0.33,0.08316615919309764
236,0.02,0.34,0.08784640769054163
237,0.02,0.35000000000000003,0.09133038952862954
238,0.02,0.36,0.09376711291349149
239,0.02,0.37,0.09522878102389078
240,0.02,0.38,0.09519526965797215
241,0.02,0.39,0.09370179653561513
242,0.02,0.4,0.0907490986388302
243,0.02,0.41000000000000003,0.08677943760777079
244,0.02,0.42,0.08135381475164748
245,0.02,0.43,0.07489101481023484
246,0.02,0.44,0.06859363387662706
247,0.02,0.45,0.06121550703202164
248,0.02,0.46,0.053434449016879305
249,0.02,0.47000000000000003,0.04523649074239773
250,0.02,0.48,0.036391279085393066
251,0.02,0.49,0.026972515577519937
252,0.02,0.5,0.016697450035332198
253,0.02,0.51,0.00532256236251361
254,0.02,0.52,-0.003413288876428133
255,0.02,0.53,-0.013288001896213333
256,0.02,0.54,-0.023342564040852363
257,0.02,0.55,-0.03212465891511723
258,0.02,0.56,-0.04071330679967076
259,0.02,0.5700000000000001,-0.04727099224671692
260,0.02,0.58,-0.0529971901607266
261,0.02,0.59,-0.05839194807675344
262,0.02,0.6,-0.06258369324355631
263,0.02,0.61,-0.06454293054529883
264,0.02,0.62,-0.0658154431149936
265,0.02,0.63,-0.06584854094448428
266,0.02,0.64,-0.06462103703614752
267,0.02,0.65,-0.06227794882595563
268,0.02,0.66,-0.05827478583983823
269,0.02,0.67,-0.05387962505989442
270,0.02,0.68,-0.048409730907965624
271,0.02,0.6900000000000001,-0.04072066907773717
272,0.02,0.7000000000000001,-0.03338541277999203
273,0.02,0.71,-0.025544130398730998
274,0.02,0.72,-0.01596847043803192
275,0.02,0.73,-0.006253833314263157
276,0.02,0.74,0.003859462932545312
277,0.02,0.75,0.013437242392354295
278,0.02,0.76,0.023509990356923395
279,0.02,0.77,0.0337183523487734
280,0.02,0.78,0.042746470703108386
281,0.02,0.79,0.05095031420900915
282,0.02,0.8,0.060076247213137764
283,0.02,0.81,0.06762731630801536
284,0.02,0.8200000000000001,0.07487098875578696
285,0.02,0.8300000000000001,0.08140781975511496
286,0.02,0.84,0.08593122940167593
287,0.02,0.85,0.09012773338020445
288,0.02,0.86,0.09295101596018526
289,0.02,0.87,0.09402995233548783
290,0.02,0.88,0.09394517499879834
291,0.02,0.89,0.09287887818836371
292,0.02,0.9,0.09026009813770863
293,0.02,0.91,0.08701571380760835
294,0.02,0.92,0.0825942417057165
295,0.02,0.93,0.07773729442402812
296,0.02,0.9400000000000001,0.07155174016498665
297,0.02,0.9500000000000001,0.06470268161949899
298,0.02,0.96,0.05619406818743315
299,0.02,0.97,0.045904921560935355
300,0.02,0.98,0.036303035468048014
301,0.02,0.99,0.026584608675334794
302,0.02,1.0,0.016910580300164832
303,0.03,0.0,-0.00344172397376704
304,0.03,0.01,-0.00344172397376704
305,0.03,0.02,-0.00344172397376704
306,0.03,0.03,-0.00344172397376704
307,0.03,0.04,-0.012086631889599051
308,0.03,0.05,-0.022282975279398414
309,0.03,0.06,-0.029153584627366523
310,0.03,0.07,-0.034635164354936555
311,0.03,0.08,-0.04167867449045285
312,0.03,0.09,-0.046484630014732416
313,0.03,0.1,-0.05113265846409839
314,0.03,0.11,-0.05344705821003124
315,0.03,0.12,-0.054689995725950465
316,0.03,0.13,-0.05468143935353062
317,0.03,0.14,-0.05359328897092024
318,0.03,0.15,-0.05111250137428778
319,0.03,0.16,-0.04774299250081658
320,0.03,0.17,-0.04371511526501836
321,0.03,0.18,-0.0371101422177649
322,0.03,0.19,-0.029936625902331745
323,0.03,0.2,-0.021400275098689765
324,0.03,0.21,-0.013124824201185669
325,0.03,0.22,-0.0036417115512570033
326,0.03,0.23,0.006622377899879068
327,0.03,0.24,0.01555305584931503
328,0.03,0.25,0.025428820209623375
329,0.03,0.26,0.03520505986385924
330,0.03,0.27,0.0476706869665736
331,0.03,0.28,0.05659784747296424
332,0.03,0.29,0.06420353063136704
333,0.03,0.3,0.07246618550892527
334,0.03,0.31,0.07924413378649546
335,0.03,0.32,0.08685369370021594
336,0.03,0.33,0.09247966974310007
337,0.03,0.34,0.09715991824054405
338,0.03,0.35000000000000003,0.10064390007863198
339,0.03,0.36,0.10308062346349393
340,0.03,0.37,0.10454229157389322
341,0.03,0.38,0.10450878020797459
342,0.03,0.39,0.10301530708561758
343,0.03,0.4,0.10006260918883263
344,0.03,0.41000000000000003,0.09609294815777324
345,0.03,0.42,0.09066732530164993
346,0.03,0.43,0.08420452536023727
347,0.03,0.44,0.0779071444266295
348,0.03,0.45,0.07052901758202408
349,0.03,0.46,0.06274795956688174
350,0.03,0.47000000000000003,0.05455000129240015
351,0.03,0.48,0.0457047896353955
352,0.03,0.49,0.03628602612752236
353,0.03,0.5,0.02601096058533463
354,0.03,0.51,0.014636072912516042
355,0.03,0.52,0.005900221673574299
356,0.03,0.53,-0.003974491346210904
357,0.03,0.54,-0.014029053490849933
358,0.03,0.55,-0.0228111483651148
359,0.03,0.56,-0.03139979624966833
360,0.03,0.5700000000000001,-0.0379574816967145
361,0.03,0.58,-0.04368367961072416
362,0.03,0.59,-0.04907843752675102
363,0.03,0.6,-0.05327018269355387
364,0.03,0.61,-0.055229419995296396
365,0.03,0.62,-0.05650193256499117
366,0.03,0.63,-0.05653503039448185
367,0.03,0.64,-0.05530752648614509
368,0.03,0.65,-0.05296443827595319
369,0.03,0.66,-0.04896127528983579
370,0.03,0.67,-0.044566114509892
371,0.03,0.68,-0.03909622035796319
372,0.03,0.6900000000000001,-0.031407158527734735
373,0.03,0.7000000000000001,-0.024071902229989593
374,0.03,0.71,-0.016230619848728565
375,0.03,0.72,-0.00665495988802949
376,0.03,0.73,0.0030596772357392764
377,0.03,0.74,0.013172973482547744
378,0.03,0.75,0.022750752942356726
379,0.03,0.76,0.032823500906925825
380,0.03,0.77,0.043031862898775836
381,0.03,0.78,0.05205998125311082
382,0.03,0.79,0.06026382475901157
383,0.03,0.8,0.0693897577631402
384,0.03,0.81,0.07694082685801779
385,0.03,0.8200000000000001,0.08418449930578938
386,0.03,0.8300000000000001,0.0907213303051174
387,0.03,0.84,0.09524473995167837
388,0.03,0.85,0.09944124393020688
389,0.03,0.86,0.10226452651018769
390,0.03,0.87,0.10334346288549028
391,0.03,0.88,0.10325868554880079
392,0.03,0.89,0.10219238873836614
393,0.03,0.9,0.09957360868771106
394,0.03,0.91,0.0963292243576108
395,0.03,0.92,0.09190775225571893
396,0.03,0.93,0.08705080497403055
397,0.03,0.9400000000000001,0.08086525071498908
398,0.03,0.9500000000000001,0.07401619216950144
399,0.03,0.96,0.06550757873743558
400,0.03,0.97,0.055218432110937785
401,0.03,0.98,0.04561654601805045
402,0.03,0.99,0.035898119225337234
403,0.03,1.0,0.026224090850167265
404,0.04,0.0,-0.00344172397376704
405,0.04,0.01,-0.00344172397376704
406,0.04,0.02,-0.00344172397376704
407,0.04,0.03,-0.00344172397376704
408,0.04,0.04,-0.00344172397376704
409,0.04,0.05,-0.013638067363566401
410,0.04,0.06,-0.020508676711534512
411,0.04,0.07,-0.025990256439104555
412,0.04,0.08,-0.03303376657462085
413,0.04,0.09,-0.0378397220989004
414,0.04,0.1,-0.04248775054826639
415,0.04,0.11,-0.04480215029419923
416,0.04,0.12,-0.04604508781011846
417,0.04,0.13,-0.04603653143769861
418,0.04,0.14,-0.04494838105508823
419,0.04,0.15,-0.04246759345845578
420,0.04,0.16,-0.039098084584984566
421,0.04,0.17,-0.03507020734918636
422,0.04,0.18,-0.028465234301932894
423,0.04,0.19,-0.021291717986499738
424,0.04,0.2,-0.012755367182857755
425,0.04,0.21,-0.00447991628535366
426,0.04,0.22,0.005003196364575007
427,0.04,0.23,0.015267285815711077
428,0.04,0.24,0.02419796376514704
429,0.04,0.25,0.03407372812545539
430,0.04,0.26,0.043849967779691246
431,0.04,0.27,0.056315594882405604
432,0.04,0.28,0.06524275538879626
433,0.04,0.29,0.07284843854719905
434,0.04,0.3,0.08111109342475727
435,0.04,0.31,0.08788904170232748
436,0.04,0.32,0.09549860161604795
437,0.04,0.33,0.10112457765893207
438,0.04,0.34,0.10580482615637607
439,0.04,0.35000000000000003,0.10928880799446399
440,0.04,0.36,0.11172553137932593
441,0.04,0.37,0.11318719948972523
442,0.04,0.38,0.11315368812380656
443,0.04,0.39,0.1116602150014496
444,0.04,0.4,0.10870751710466464
445,0.04,0.41000000000000003,0.10473785607360525
446,0.04,0.42,0.09931223321748193
447,0.04,0.43,0.09284943327606927
448,0.04,0.44,0.08655205234246151
449,0.04,0.45,0.0791739254978561
450,0.04,0.46,0.07139286748271374
451,0.04,0.47000000000000003,0.06319490920823216
452,0.04,0.48,0.05434969755122751
453,0.04,0.49,0.04493093404335438
454,0.04,0.5,0.03465586850116664
455,0.04,0.51,0.023280980828348053
456,0.04,0.52,0.014545129589406309
457,0.04,0.53,0.004670416569621106
458,0.04,0.54,-0.005384145575017922
459,0.04,0.55,-0.014166240449282793
460,0.04,0.56,-0.02275488833383631
461,0.04,0.5700000000000001,-0.029312573780882478
462,0.04,0.58,-0.035038771694892154
463,0.04,0.59,-0.04043352961091901
464,0.04,0.6,-0.044625274777721866
465,0.04,0.61,-0.04658451207946439
466,0.04,0.62,-0.04785702464915916
467,0.04,0.63,-0.04789012247864985
468,0.04,0.64,-0.046662618570313084
469,0.04,0.65,-0.04431953036012118
470,0.04,0.66,-0.04031636737400378
471,0.04,0.67,-0.035921206594059986
472,0.04,0.68,-0.030451312442131177
473,0.04,0.6900000000000001,-0.022762250611902728
474,0.04,0.7000000000000001,-0.015426994314157585
475,0.04,0.71,-0.007585711932896558
476,0.04,0.72,0.001989948027802521
477,0.04,0.73,0.011704585151571285
478,0.04,0.74,0.021817881398379754
479,0.04,0.75,0.03139566085818874
480,0.04,0.76,0.04146840882275784
481,0.04,0.77,0.051676770814607836
482,0.04,0.78,0.06070488916894283
483,0.04,0.79,0.06890873267484357
484,0.04,0.8,0.0780346656789722
485,0.04,0.81,0.0855857347738498
486,0.04,0.8200000000000001,0.0928294072216214
487,0.04,0.8300000000000001,0.09936623822094942
488,0.04,0.84,0.10388964786751037
489,0.04,0.85,0.10808615184603888
490,0.04,0.86,0.11090943442601969
491,0.04,0.87,0.11198837080132228
492,0.04,0.88,0.11190359346463279
493,0.04,0.89,0.11083729665419814
494,0.04,0.9,0.10821851660354308
495,0.04,0.91,0.1049741322734428
496,0.04,0.92,0.10055266017155096
497,0.04,0.93,0.09569571288986256
498,0.04,0.9400000000000001,0.0895101586308211
499,0.04,0.9500000000000001,0.08266110008533344
500,0.04,0.96,0.0741524866532676
501,0.04,0.97,0.06386334002676979
502,0.04,0.98,0.054261453933882466
503,0.04,0.99,0.04454302714116924
504,0.04,1.0,0.034868998765999276
505,0.05,0.0,-0.00344172397376704
506,0.05,0.01,-0.00344172397376704
507,0.05,0.02,-0.00344172397376704
508,0.05,0.03,-0.00344172397376704
509,0.05,0.04,-0.00344172397376704
510,0.05,0.05,-0.00344172397376704
511,0.05,0.06,-0.01031233332173515
512,0.05,0.07,-0.015793913049305195
513,0.05,0.08,-0.022837423184821487
514,0.05,0.09,-0.02764337870910104
515,0.05,0.1,-0.032291407158467025
516,0.05,0.11,-0.03460580690439987
517,0.05,0.12,-0.03584874442031909
518,0.05,0.13,-0.035840188047899256
519,0.05,0.14,-0.03475203766528887
520,0.05,0.15,-0.032271250068656415
521,0.05,0.16,-0.028901741195185213
522,0.05,0.17,-0.024873863959386993
523,0.05,0.18,-0.01826889091213353
524,0.05,0.19,-0.011095374596700375
525,0.05,0.2,-0.0025590237930583942
526,0.05,0.21,0.005716427104445702
527,0.05,0.22,0.015199539754374368
528,0.05,0.23,0.025463629205510437
529,0.05,0.24,0.0343943071549464
530,0.05,0.25,0.04427007151525474
531,0.05,0.26,0.0540463111694906
532,0.05,0.27,0.06651193827220497
533,0.05,0.28,0.07543909877859561
534,0.05,0.29,0.08304478193699841
535,0.05,0.3,0.09130743681455662
536,0.05,0.31,0.0980853850921268
537,0.05,0.32,0.10569494500584731
538,0.05,0.33,0.11132092104873142
539,0.05,0.34,0.11600116954617543
540,0.05,0.35000000000000003,0.11948515138426336
541,0.05,0.36,0.12192187476912529
542,0.05,0.37,0.12338354287952459
543,0.05,0.38,0.12335003151360592
544,0.05,0.39,0.12185655839124895
545,0.05,0.4,0.118903860494464
546,0.05,0.41000000000000003,0.11493419946340462
547,0.05,0.42,0.10950857660728129
548,0.05,0.43,0.10304577666586863
549,0.05,0.44,0.09674839573226088
550,0.05,0.45,0.08937026888765544
551,0.05,0.46,0.0815892108725131
552,0.05,0.47000000000000003,0.07339125259803153
553,0.05,0.48,0.06454604094102688
554,0.05,0.49,0.055127277433153744
555,0.05,0.5,0.044852211890966005
556,0.05,0.51,0.033477324218147406
557,0.05,0.52,0.02474147297920567
558,0.05,0.53,0.014866759959420472
559,0.05,0.54,0.00481219781478144
560,0.05,0.55,-0.0039698970594834295
561,0.05,0.56,-0.012558544944036952
562,0.05,0.5700000000000001,-0.019116230391083122
563,0.05,0.58,-0.02484242830509279
564,0.05,0.59,-0.030237186221119646
565,0.05,0.6,-0.0344289313879225
566,0.05,0.61,-0.036388168689665025
567,0.05,0.62,-0.0376606812593598
568,0.05,0.63,-0.03769377908885048
569,0.05,0.64,-0.03646627518051372
570,0.05,0.65,-0.03412318697032182
571,0.05,0.66,-0.03012002398420442
572,0.05,0.67,-0.025724863204260623
573,0.05,0.68,-0.02025496905233182
574,0.05,0.6900000000000001,-0.012565907222103366
575,0.05,0.7000000000000001,-0.005230650924358224
576,0.05,0.71,0.0026106314569028055
577,0.05,0.72,0.012186291417601882
578,0.05,0.73,0.021900928541370646
579,0.05,0.74,0.03201422478817911
580,0.05,0.75,0.0415920042479881
581,0.05,0.76,0.051664752212557195
582,0.05,0.77,0.061873114204407206
583,0.05,0.78,0.0709012325587422
584,0.05,0.79,0.07910507606464294
585,0.05,0.8,0.08823100906877157
586,0.05,0.81,0.09578207816364916
587,0.05,0.8200000000000001,0.10302575061142075
588,0.05,0.8300000000000001,0.10956258161074878
589,0.05,0.84,0.11408599125730975
590,0.05,0.85,0.11828249523583824
591,0.05,0.86,0.12110577781581905
592,0.05,0.87,0.12218471419112163
593,0.05,0.88,0.12209993685443214
594,0.05,0.89,0.1210336400439975
595,0.05,0.9,0.11841485999334245
596,0.05,0.91,0.11517047566324215
597,0.05,0.92,0.11074900356135031
598,0.05,0.93,0.10589205627966192
599,0.05,0.9400000000000001,0.09970650202062047
600,0.05,0.9500000000000001,0.0928574434751328
601,0.05,0.96,0.08434883004306697
602,0.05,0.97,0.07405968341656916
603,0.05,0.98,0.06445779732368181
604,0.05,0.99,0.0547393705309686
605,0.05,1.0,0.04506534215579863
606,0.06,0.0,-0.00344172397376704
607,0.06,0.01,-0.00344172397376704
608,0.06,0.02,-0.00344172397376704
609,0.06,0.03,-0.00344172397376704
610,0.06,0.04,-0.00344172397376704
611,0.06,0.05,-0.00344172397376704
612,0.06,0.06,-0.00344172397376704
613,0.06,0.07,-0.008923303701337083
614,0.06,0.08,-0.015966813836853375
615,0.06,0.09,-0.020772769361132933
616,0.06,0.1,-0.025420797810498913
617,0.06,0.11,-0.02773519755643177
618,0.06,0.12,-0.02897813507235098
619,0.06,0.13,-0.028969578699931144
620,0.06,0.14,-0.027881428317320763
621,0.06,0.15,-0.025400640720688306
622,0.06,0.16,-0.0220311318472171
623,0.06,0.17,-0.018003254611418884
624,0.06,0.18,-0.011398281564165424
625,0.06,0.19,-0.004224765248732269
626,0.06,0.2,0.004311585554909716
627,0.06,0.21,0.012587036452413809
628,0.06,0.22,0.02207014910234248
629,0.06,0.23,0.03233423855347854
630,0.06,0.24,0.04126491650291451
631,0.06,0.25,0.051140680863222855
632,0.06,0.26,0.06091692051745872
633,0.06,0.27,0.07338254762017307
634,0.06,0.28,0.08230970812656371
635,0.06,0.29,0.08991539128496652
636,0.06,0.3,0.09817804616252473
637,0.06,0.31,0.10495599444009493
638,0.06,0.32,0.11256555435381542
639,0.06,0.33,0.11819153039669955
640,0.06,0.34,0.12287177889414352
641,0.06,0.35000000000000003,0.12635576073223145
642,0.06,0.36,0.12879248411709338
643,0.06,0.37,0.1302541522274927
644,0.06,0.38,0.13022064086157403
645,0.06,0.39,0.12872716773921705
646,0.06,0.4,0.1257744698424321
647,0.06,0.41000000000000003,0.12180480881137273
648,0.06,0.42,0.11637918595524939
649,0.06,0.43,0.10991638601383674
650,0.06,0.44,0.103619005080229
651,0.06,0.45,0.09624087823562356
652,0.06,0.46,0.08845982022048121
653,0.06,0.47000000000000003,0.08026186194599963
654,0.06,0.48,0.07141665028899497
655,0.06,0.49,0.06199788678112185
656,0.06,0.5,0.05172282123893411
657,0.06,0.51,0.040347933566115525
658,0.06,0.52,0.03161208232717378
659,0.06,0.53,0.021737369307388576
660,0.06,0.54,0.011682807162749548
661,0.06,0.55,0.002900712288484678
662,0.06,0.56,-0.005687935596068844
663,0.06,0.5700000000000001,-0.012245621043115013
664,0.06,0.58,-0.01797181895712468
665,0.06,0.59,-0.023366576873151537
666,0.06,0.6,-0.027558322039954397
667,0.06,0.61,-0.029517559341696916
668,0.06,0.62,-0.030790071911391687
669,0.06,0.63,-0.03082316974088237
670,0.06,0.64,-0.029595665832545616
671,0.06,0.65,-0.02725257762235371
672,0.06,0.66,-0.023249414636236306
673,0.06,0.67,-0.018854253856292517
674,0.06,0.68,-0.013384359704363708
675,0.06,0.6900000000000001,-0.005695297874135259
676,0.06,0.7000000000000001,0.0016399584236098832
677,0.06,0.71,0.009481240804870913
678,0.06,0.72,0.019056900765569987
679,0.06,0.73,0.028771537889338755
680,0.06,0.74,0.038884834136147226
681,0.06,0.75,0.0484626135959562
682,0.06,0.76,0.0585353615605253
683,0.06,0.77,0.06874372355237529
684,0.06,0.78,0.0777718419067103
685,0.06,0.79,0.08597568541261105
686,0.06,0.8,0.09510161841673968
687,0.06,0.81,0.10265268751161727
688,0.06,0.8200000000000001,0.10989635995938886
689,0.06,0.8300000000000001,0.11643319095871689
690,0.06,0.84,0.12095660060527784
691,0.06,0.85,0.12515310458380635
692,0.06,0.86,0.12797638716378715
693,0.06,0.87,0.12905532353908974
694,0.06,0.88,0.12897054620240025
695,0.06,0.89,0.12790424939196562
696,0.06,0.9,0.12528546934131055
697,0.06,0.91,0.12204108501121028
698,0.06,0.92,0.1176196129093184
699,0.06,0.93,0.11276266562763003
700,0.06,0.9400000000000001,0.10657711136858856
