,beta0,beta1,value
92,0.0,0.92,0.17561662952343235
93,0.0,0.93,0.17100072085403126
94,0.0,0.9400000000000001,0.16543680280298495
95,0.0,0.9500000000000001,0.1592184495350779
96,0.0,0.96,0.15271641140782188
97,0.0,0.97,0.1453908617947632
98,0.0,0.98,0.13836359533046208
99,0.0,0.99,0.13002204285745209
100,0.0,1.0,0.12244612481640109
101,0.01,0.0,0.11580880402847488
102,0.01,0.01,0.11580880402847488
103,0.01,0.02,0.10668763709430848
104,0.01,0.03,0.09823196074735019
105,0.01,0.04,0.09224450707439721
106,0.01,0.05,0.0860708184877175
107,0.01,0.06,0.07896945811334187
108,0.01,0.07,0.07360406586412568
109,0.01,0.08,0.0686702001576526
110,0.01,0.09,0.06491115722368251
111,0.01,0.1,0.061709698268759564
112,0.01,0.11,0.05969088800243593
113,0.01,0.12,0.05883292472647727
114,0.01,0.13,0.058822015772307876
115,0.01,0.14,0.05989391023852419
116,0.01,0.15,0.06209521843049256
117,0.01,0.16,0.0646029270386421
118,0.01,0.17,0.06836416402019045
119,0.01,0.18,0.07331271290051225
120,0.01,0.19,0.07880377256120707
121,0.01,0.2,0.08527820664187861
122,0.01,0.21,0.09227113963683578
123,0.01,0.22,0.10038518312208071
124,0.01,0.23,0.1098894045279605
125,0.01,0.24,0.11901277581797222
126,0.01,0.25,0.12669314171979154
127,0.01,0.26,0.1352728507270834
128,0.01,0.27,0.14332320040481397
129,0.01,0.28,0.15140553533771958
130,0.01,0.29,0.15873014869923657
131,0.01,0.3,0.16488898981958283
132,0.01,0.31,0.16988911687171507
133,0.01,0.32,0.17610261889453757
134,0.01,0.33,0.18120545925881124
135,0.01,0.34,0.1854396906654621
136,0.01,0.35000000000000003,0.18814879817187077
137,0.01,0.36,0.1901933969466852
138,0.01,0.37,0.1911505783243344
139,0.01,0.38,0.19118167407353986
140,0.01,0.39,0.1901584117699585
141,0.01,0.4,0.18831141576966906
142,0.01,0.41000000000000003,0.18477072214719542
143,0.01,0.42,0.18097785146351422
144,0.01,0.43,0.17687133810659617
145,0.01,0.44,0.17135278823927352
146,0.01,0.45,0.16558091839254388
147,0.01,0.46,0.1585450286603265
148,0.01,0.47000000000000003,0.1518814385722909
149,0.01,0.48,0.14474274577002524
150,0.01,0.49,0.13620801629693705
151,0.01,0.5,0.12842853604316395
152,0.01,0.51,0.11965018404917083
153,0.01,0.52,0.11247887255257158
154,0.01,0.53,0.1061037271863748
155,0.01,0.54,0.09796932598736206
156,0.01,0.55,0.09205831182740498
157,0.01,0.56,0.08635811929995883
158,0.01,0.5700000000000001,0.08104117429739266
159,0.01,0.58,0.07623466037579457
160,0.01,0.59,0.0730149513288783
161,0.01,0.6,0.0702363679617972
162,0.01,0.61,0.06846231322426503
163,0.01,0.62,0.06740939363292676
164,0.01,0.63,0.0674028901307246
165,0.01,0.64,0.06846719841768749
166,0.01,0.65,0.07023619725892806
167,0.01,0.66,0.07308765735096825
168,0.01,0.67,0.07706311540661605
169,0.01,0.68,0.08072134914199658
170,0.01,0.6900000000000001,0.08592982610097737
171,0.01,0.7000000000000001,0.09262683817145258
172,0.01,0.71,0.0988823302358905
173,0.01,0.72,0.10601938831128553
174,0.01,0.73,0.11505756268260932
175,0.01,0.74,0.12261204378850193
176,0.01,0.75,0.13088625212243815
177,0.01,0.76,0.139363210425894
178,0.01,0.77,0.14682708788644794
179,0.01,0.78,0.1543483060805538
180,0.01,0.79,0.16014172806529206
181,0.01,0.8,0.1667340919169407
182,0.01,0.81,0.17369089515749783
183,0.01,0.8200000000000001,0.18034911161009204
184,0.01,0.8300000000000001,0.18479278562036605
185,0.01,0.84,0.18941231887196727
186,0.01,0.85,0.19210091186653694
187,0.01,0.86,0.19368346901902547
188,0.01,0.87,0.19467982062994274
189,0.01,0.88,0.194687551547702
190,0.01,0.89,0.1935532477356345
191,0.01,0.9,0.19150191426970734
192,0.01,0.91,0.18813576344489333
193,0.01,0.92,0.18369380049279663
194,0.01,0.93,0.1790778918233955
195,0.01,0.9400000000000001,0.1735139737723492
196,0.01,0.9500000000000001,0.16729562050444216
197,0.01,0.96,0.16079358237718613
198,0.01,0.97,0.15346803276412746
199,0.01,0.98,0.14644076629982633
200,0.01,0.99,0.13809921382681634
201,0.01,1.0,0.13052329578576538
202,0.02,0.0,0.11580880402847488
203,0.02,0.01,0.11580880402847488
204,0.02,0.02,0.11580880402847488
205,0.02,0.03,0.10735312768151657
206,0.02,0.04,0.10136567400856361
207,0.02,0.05,0.09519198542188391
208,0.02,0.06,0.08809062504750828
209,0.02,0.07,0.0827252327982921
210,0.02,0.08,0.07779136709181901
211,0.02,0.09,0.07403232415784891
212,0.02,0.1,0.07083086520292595
213,0.02,0.11,0.06881205493660233
214,0.02,0.12,0.06795409166064367
215,0.02,0.13,0.06794318270647427
216,0.02,0.14,0.06901507717269059
217,0.02,0.15,0.07121638536465898
218,0.02,0.16,0.0737240939728085
219,0.02,0.17,0.07748533095435686
220,0.02,0.18,0.08243387983467865
221,0.02,0.19,0.08792493949537347
222,0.02,0.2,0.09439937357604503
223,0.02,0.21,0.10139230657100218
224,0.02,0.22,0.10950635005624713
225,0.02,0.23,0.1190105714621269
226,0.02,0.24,0.1281339427521386
227,0.02,0.25,0.13581430865395794
228,0.02,0.26,0.14439401766124976
229,0.02,0.27,0.15244436733898037
230,0.02,0.28,0.16052670227188598
231,0.02,0.29,0.16785131563340297
232,0.02,0.3,0.1740101567537492
233,0.02,0.31,0.17901028380588146
234,0.02,0.32,0.18522378582870397
235,0.02,0.33,0.19032662619297763
236,0.02,0.34,0.1945608575996285
237,0.02,0.35000000000000003,0.19726996510603723
238,0.02,0.36,0.1993145638808516
239,0.02,0.37,0.2002717452585008
240,0.02,0.38,0.20030284100770626
241,0.02,0.39,0.19927957870412488
242,0.02,0.4,0.19743258270383546
243,0.02,0.41000000000000003,0.19389188908136185
244,0.02,0.42,0.19009901839768062
245,0.02,0.43,0.18599250504076253
246,0.02,0.44,0.1804739551734399
247,0.02,0.45,0.1747020853267103
248,0.02,0.46,0.16766619559449292
249,0.02,0.47000000000000003,0.16100260550645729
250,0.02,0.48,0.15386391270419167
251,0.02,0.49,0.14532918323110344
252,0.02,0.5,0.13754970297733035
253,0.02,0.51,0.12877135098333722
254,0.02,0.52,0.12160003948673798
255,0.02,0.53,0.1152248941205412
256,0.02,0.54,0.10709049292152847
257,0.02,0.55,0.1011794787615714
258,0.02,0.56,0.09547928623412526
259,0.02,0.5700000000000001,0.09016234123155907
260,0.02,0.58,0.08535582730996098
261,0.02,0.59,0.0821361182630447
262,0.02,0.6,0.0793575348959636
263,0.02,0.61,0.07758348015843144
264,0.02,0.62,0.07653056056709318
265,0.02,0.63,0.07652405706489102
266,0.02,0.64,0.0775883653518539
267,0.02,0.65,0.07935736419309447
268,0.02,0.66,0.08220882428513467
269,0.02,0.67,0.08618428234078247
270,0.02,0.68,0.089842516076163
271,0.02,0.6900000000000001,0.09505099303514376
272,0.02,0.7000000000000001,0.10174800510561899
273,0.02,0.71,0.1080034971700569
274,0.02,0.72,0.11514055524545193
275,0.02,0.73,0.1241787296167757
276,0.02,0.74,0.13173321072266836
277,0.02,0.75,0.14000741905660458
278,0.02,0.76,0.1484843773600604
279,0.02,0.77,0.15594825482061436
280,0.02,0.78,0.16346947301472023
281,0.02,0.79,0.16926289499945846
282,0.02,0.8,0.17585525885110712
283,0.02,0.81,0.1828120620916642
284,0.02,0.8200000000000001,0.18947027854425846
285,0.02,0.8300000000000001,0.19391395255453245
286,0.02,0.84,0.19853348580613364
287,0.02,0.85,0.20122207880070336
288,0.02,0.86,0.20280463595319187
289,0.02,0.87,0.20380098756410914
290,0.02,0.88,0.20380871848186843
291,0.02,0.89,0.20267441466980093
292,0.02,0.9,0.20062308120387373
293,0.02,0.91,0.19725693037905973
294,0.02,0.92,0.192814967426963
295,0.02,0.93,0.1881990587575619
296,0.02,0.9400000000000001,0.1826351407065156
297,0.02,0.9500000000000001,0.17641678743860856
298,0.02,0.96,0.16991474931135253
299,0.02,0.97,0.16258919969829386
300,0.02,0.98,0.15556193323399276
301,0.02,0.99,0.14722038076098276
302,0.02,1.0,0.13964446271993175
303,0.03,0.0,0.11580880402847488
304,0.03,0.01,0.11580880402847488
305,0.03,0.02,0.11580880402847488
306,0.03,0.03,0.11580880402847488
307,0.03,0.04,0.10982135035552192
308,0.03,0.05,0.1036476617688422
309,0.03,0.06,0.09654630139446656
310,0.03,0.07,0.0911809091452504
311,0.03,0.08,0.0862470434387773
312,0.03,0.09,0.08248800050480722
313,0.03,0.1,0.07928654154988427
314,0.03,0.11,0.07726773128356064
315,0.03,0.12,0.07640976800760198
316,0.03,0.13,0.07639885905343259
317,0.03,0.14,0.07747075351964888
318,0.03,0.15,0.07967206171161727
319,0.03,0.16,0.08217977031976681
320,0.03,0.17,0.08594100730131518
321,0.03,0.18,0.09088955618163695
322,0.03,0.19,0.09638061584233179
323,0.03,0.2,0.10285504992300332
324,0.03,0.21,0.10984798291796048
325,0.03,0.22,0.11796202640320544
326,0.03,0.23,0.1274662478090852
327,0.03,0.24,0.13658961909909692
328,0.03,0.25,0.14426998500091626
329,0.03,0.26,0.1528496940082081
330,0.03,0.27,0.1609000436859387
331,0.03,0.28,0.16898237861884427
332,0.03,0.29,0.17630699198036126
333,0.03,0.3,0.18246583310070752
334,0.03,0.31,0.18746596015283976
335,0.03,0.32,0.1936794621756623
336,0.03,0.33,0.19878230253993592
337,0.03,0.34,0.20301653394658678
338,0.03,0.35000000000000003,0.2057256414529955
339,0.03,0.36,0.20777024022780988
340,0.03,0.37,0.2087274216054591
341,0.03,0.38,0.20875851735466458
342,0.03,0.39,0.20773525505108317
343,0.03,0.4,0.20588825905079375
344,0.03,0.41000000000000003,0.20234756542832014
345,0.03,0.42,0.19855469474463888
346,0.03,0.43,0.19444818138772085
347,0.03,0.44,0.1889296315203982
348,0.03,0.45,0.18315776167366862
349,0.03,0.46,0.1761218719414512
350,0.03,0.47000000000000003,0.16945828185341558
351,0.03,0.48,0.16231958905114996
352,0.03,0.49,0.15378485957806173
353,0.03,0.5,0.14600537932428864
354,0.03,0.51,0.13722702733029551
355,0.03,0.52,0.1300557158336963
356,0.03,0.53,0.1236805704674995
357,0.03,0.54,0.11554616926848675
358,0.03,0.55,0.1096351551085297
359,0.03,0.56,0.10393496258108355
360,0.03,0.5700000000000001,0.09861801757851736
361,0.03,0.58,0.09381150365691927
362,0.03,0.59,0.090591794610003
363,0.03,0.6,0.0878132112429219
364,0.03,0.61,0.08603915650538972
365,0.03,0.62,0.08498623691405147
366,0.03,0.63,0.08497973341184932
367,0.03,0.64,0.08604404169881219
368,0.03,0.65,0.08781304054005278
369,0.03,0.66,0.09066450063209296
370,0.03,0.67,0.09463995868774076
371,0.03,0.68,0.09829819242312128
372,0.03,0.6900000000000001,0.10350666938210207
373,0.03,0.7000000000000001,0.1102036814525773
374,0.03,0.71,0.1164591735170152
375,0.03,0.72,0.12359623159241023
376,0.03,0.73,0.13263440596373402
377,0.03,0.74,0.14018888706962662
378,0.03,0.75,0.14846309540356284
379,0.03,0.76,0.15694005370701872
380,0.03,0.77,0.16440393116757263
381,0.03,0.78,0.17192514936167852
382,0.03,0.79,0.17771857134641678
383,0.03,0.8,0.1843109351980654
384,0.03,0.81,0.19126773843862252
385,0.03,0.8200000000000001,0.19792595489121678
386,0.03,0.8300000000000001,0.20236962890149074
387,0.03,0.84,0.20698916215309196
388,0.03,0.85,0.20967775514766168
389,0.03,0.86,0.2112603123001502
390,0.03,0.87,0.21225666391106743
391,0.03,0.88,0.2122643948288267
392,0.03,0.89,0.2111300910167592
393,0.03,0.9,0.20907875755083205
394,0.03,0.91,0.20571260672601807
395,0.03,0.92,0.20127064377392132
396,0.03,0.93,0.1966547351045202
397,0.03,0.9400000000000001,0.19109081705347394
398,0.03,0.9500000000000001,0.18487246378556688
399,0.03,0.96,0.17837042565831085
400,0.03,0.97,0.17104487604525215
401,0.03,0.98,0.16401760958095105
402,0.03,0.99,0.15567605710794105
403,0.03,1.0,0.14810013906689004
404,0.04,0.0,0.11580880402847488
405,0.04,0.01,0.11580880402847488
406,0.04,0.02,0.11580880402847488
407,0.04,0.03,0.11580880402847488
408,0.04,0.04,0.11580880402847488
409,0.04,0.05,0.10963511544179516
410,0.04,0.06,0.10253375506741955
411,0.04,0.07,0.09716836281820336
412,0.04,0.08,0.09223449711173029
413,0.04,0.09,0.08847545417776019
414,0.04,0.1,0.08527399522283724
415,0.04,0.11,0.08325518495651361
416,0.04,0.12,0.08239722168055495
417,0.04,0.13,0.08238631272638555
418,0.04,0.14,0.08345820719260186
419,0.04,0.15,0.08565951538457026
420,0.04,0.16,0.08816722399271978
421,0.04,0.17,0.09192846097426814
422,0.04,0.18,0.09687700985458994
423,0.04,0.19,0.10236806951528475
424,0.04,0.2,0.1088425035959563
425,0.04,0.21,0.11583543659091347
426,0.04,0.22,0.1239494800761584
427,0.04,0.23,0.13345370148203814
428,0.04,0.24,0.1425770727720499
429,0.04,0.25,0.15025743867386923
430,0.04,0.26,0.15883714768116106
431,0.04,0.27,0.16688749735889163
432,0.04,0.28,0.17496983229179722
433,0.04,0.29,0.18229444565331426
434,0.04,0.3,0.1884532867736605
435,0.04,0.31,0.19345341382579273
436,0.04,0.32,0.19966691584861523
437,0.04,0.33,0.2047697562128889
438,0.04,0.34,0.20900398761953978
439,0.04,0.35000000000000003,0.2117130951259485
440,0.04,0.36,0.21375769390076288
441,0.04,0.37,0.2147148752784121
442,0.04,0.38,0.21474597102761755
443,0.04,0.39,0.21372270872403615
444,0.04,0.4,0.21187571272374675
445,0.04,0.41000000000000003,0.2083350191012731
446,0.04,0.42,0.20454214841759188
447,0.04,0.43,0.20043563506067383
448,0.04,0.44,0.19491708519335119
449,0.04,0.45,0.18914521534662157
450,0.04,0.46,0.18210932561440418
451,0.04,0.47000000000000003,0.17544573552636858
452,0.04,0.48,0.1683070427241029
453,0.04,0.49,0.1597723132510147
454,0.04,0.5,0.15199283299724162
455,0.04,0.51,0.14321448100324846
456,0.04,0.52,0.13604316950664927
457,0.04,0.53,0.12966802414045248
458,0.04,0.54,0.12153362294143977
459,0.04,0.55,0.11562260878148267
460,0.04,0.56,0.10992241625403654
461,0.04,0.5700000000000001,0.10460547125147036
462,0.04,0.58,0.09979895732987225
463,0.04,0.59,0.09657924828295597
464,0.04,0.6,0.09380066491587488
465,0.04,0.61,0.09202661017834271
466,0.04,0.62,0.09097369058700445
467,0.04,0.63,0.0909671870848023
468,0.04,0.64,0.09203149537176517
469,0.04,0.65,0.09380049421300574
470,0.04,0.66,0.09665195430504592
471,0.04,0.67,0.10062741236069374
472,0.04,0.68,0.10428564609607427
473,0.04,0.6900000000000001,0.10949412305505504
474,0.04,0.7000000000000001,0.11619113512553027
475,0.04,0.71,0.12244662718996817
476,0.04,0.72,0.1295836852653632
477,0.04,0.73,0.138621859636687
478,0.04,0.74,0.1461763407425796
479,0.04,0.75,0.15445054907651581
480,0.04,0.76,0.1629275073799717
481,0.04,0.77,0.1703913848405256
482,0.04,0.78,0.1779126030346315
483,0.04,0.79,0.18370602501936972
484,0.04,0.8,0.19029838887101838
485,0.04,0.81,0.1972551921115755
486,0.04,0.8200000000000001,0.20391340856416976
487,0.04,0.8300000000000001,0.20835708257444366
488,0.04,0.84,0.2129766158260449
489,0.04,0.85,0.21566520882061463
490,0.04,0.86,0.21724776597310316
491,0.04,0.87,0.21824411758402043
492,0.04,0.88,0.2182518485017797
493,0.04,0.89,0.21711754468971217
494,0.04,0.9,0.21506621122378503
495,0.04,0.91,0.21170006039897102
496,0.04,0.92,0.20725809744687426
497,0.04,0.93,0.20264218877747317
498,0.04,0.9400000000000001,0.1970782707264269
499,0.04,0.9500000000000001,0.19085991745851985
500,0.04,0.96,0.1843578793312638
501,0.04,0.97,0.17703232971820515
502,0.04,0.98,0.17000506325390402
503,0.04,0.99,0.16166351078089403
504,0.04,1.0,0.15408759273984302
505,0.05,0.0,0.11580880402847488
506,0.05,0.01,0.11580880402847488
507,0.05,0.02,0.11580880402847488
508,0.05,0.03,0.11580880402847488
509,0.05,0.04,0.11580880402847488
510,0.05,0.05,0.11580880402847488
511,0.05,0.06,0.10870744365409926
512,0.05,0.07,0.10334205140488306
513,0.05,0.08,0.09840818569840999
514,0.05,0.09,0.0946491427644399
515,0.05,0.1,0.09144768380951696
516,0.05,0.11,0.08942887354319332
517,0.05,0.12,0.08857091026723465
518,0.05,0.13,0.08856000131306525
519,0.05,0.14,0.08963189577928156
520,0.05,0.15,0.09183320397124996
521,0.05,0.16,0.09434091257939949
522,0.05,0.17,0.09810214956094786
523,0.05,0.18,0.10305069844126966
524,0.05,0.19,0.10854175810196448
525,0.05,0.2,0.11501619218263602
526,0.05,0.21,0.12200912517759319
527,0.05,0.22,0.13012316866283813
528,0.05,0.23,0.13962739006871785
529,0.05,0.24,0.1487507613587296
530,0.05,0.25,0.15643112726054892
531,0.05,0.26,0.1650108362678408
532,0.05,0.27,0.17306118594557135
533,0.05,0.28,0.18114352087847696
534,0.05,0.29,0.18846813423999398
535,0.05,0.3,0.19462697536034024
536,0.05,0.31,0.19962710241247242
537,0.05,0.32,0.20584060443529498
538,0.05,0.33,0.2109434447995686
539,0.05,0.34,0.2151776762062195
540,0.05,0.35000000000000003,0.21788678371262818
541,0.05,0.36,0.21993138248744257
542,0.05,0.37,0.22088856386509179
543,0.05,0.38,0.22091965961429724
544,0.05,0.39,0.2198963973107159
545,0.05,0.4,0.21804940131042644
546,0.05,0.41000000000000003,0.21450870768795285
547,0.05,0.42,0.2107158370042716
548,0.05,0.43,0.20660932364735354
549,0.05,0.44,0.2010907737800309
550,0.05,0.45,0.19531890393330126
551,0.05,0.46,0.18828301420108387
552,0.05,0.47000000000000003,0.1816194241130483
553,0.05,0.48,0.17448073131078262
554,0.05,0.49,0.1659460018376944
555,0.05,0.5,0.15816652158392133
556,0.05,0.51,0.1493881695899282
557,0.05,0.52,0.14221685809332898
558,0.05,0.53,0.1358417127271322
559,0.05,0.54,0.12770731152811945
560,0.05,0.55,0.12179629736816239
561,0.05,0.56,0.11609610484071622
562,0.05,0.5700000000000001,0.11077915983815005
563,0.05,0.58,0.10597264591655196
564,0.05,0.59,0.10275293686963569
565,0.05,0.6,0.09997435350255458
566,0.05,0.61,0.09820029876502243
567,0.05,0.62,0.09714737917368416
568,0.05,0.63,0.09714087567148201
569,0.05,0.64,0.09820518395844488
570,0.05,0.65,0.09997418279968545
571,0.05,0.66,0.10282564289172565
572,0.05,0.67,0.10680110094737345
573,0.05,0.68,0.11045933468275398
574,0.05,0.6900000000000001,0.11566781164173476
575,0.05,0.7000000000000001,0.12236482371220998
576,0.05,0.71,0.1286203157766479
577,0.05,0.72,0.13575737385204292
578,0.05,0.73,0.14479554822336668
579,0.05,0.74,0.1523500293292593
580,0.05,0.75,0.16062423766319553
581,0.05,0.76,0.1691011959666514
582,0.05,0.77,0.1765650734272053
583,0.05,0.78,0.18408629162131124
584,0.05,0.79,0.18987971360604947
585,0.05,0.8,0.1964720774576981
586,0.05,0.81,0.2034288806982552
587,0.05,0.8200000000000001,0.21008709715084947
588,0.05,0.8300000000000001,0.2145307711611234
589,0.05,0.84,0.21915030441272465
590,0.05,0.85,0.22183889740729437
591,0.05,0.86,0.22342145455978288
592,0.05,0.87,0.22441780617070012
593,0.05,0.88,0.22442553708845944
594,0.05,0.89,0.22329123327639191
595,0.05,0.9,0.2212398998104647
596,0.05,0.91,0.21787374898565076
597,0.05,0.92,0.213431786033554
598,0.05,0.93,0.2088158773641529
599,0.05,0.9400000000000001,0.2032519593131066
600,0.05,0.9500000000000001,0.19703360604519957
601,0.05,0.96,0.19053156791794348
602,0.05,0.97,0.18320601830488487
603,0.05,0.98,0.17617875184058374
604,0.05,0.99,0.16783719936757374
605,0.05,1.0,0.16026128132652276
606,0.06,0.0,0.11580880402847488
607,0.06,0.01,0.11580880402847488
608,0.06,0.02,0.11580880402847488
609,0.06,0.03,0.11580880402847488
610,0.06,0.04,0.11580880402847488
611,0.06,0.05,0.11580880402847488
612,0.06,0.06,0.11580880402847488
613,0.06,0.07,0.11044341177925872
614,0.06,0.08,0.10550954607278563
615,0.06,0.09,0.10175050313881555
616,0.06,0.1,0.09854904418389258
617,0.06,0.11,0.09653023391756896
618,0.06,0.12,0.0956722706416103
619,0.06,0.13,0.0956613616874409
620,0.06,0.14,0.0967332561536572
621,0.06,0.15,0.09893456434562559
622,0.06,0.16,0.10144227295377511
623,0.06,0.17,0.1052035099353235
624,0.06,0.18,0.11015205881564526
625,0.06,0.19,0.1156431184763401
626,0.06,0.2,0.12211755255701164
627,0.06,0.21,0.12911048555196877
628,0.06,0.22,0.13722452903721374
629,0.06,0.23,0.1467287504430935
630,0.06,0.24,0.15585212173310525
631,0.06,0.25,0.16353248763492456
632,0.06,0.26,0.17211219664221641
633,0.06,0.27,0.18016254631994696
634,0.06,0.28,0.18824488125285258
635,0.06,0.29,0.19556949461436962
636,0.06,0.3,0.20172833573471585
637,0.06,0.31,0.20672846278684806
638,0.06,0.32,0.21294196480967056
639,0.06,0.33,0.21804480517394423
640,0.06,0.34,0.22227903658059514
641,0.06,0.35000000000000003,0.22498814408700382
642,0.06,0.36,0.22703274286181824
643,0.06,0.37,0.22798992423946743
644,0.06,0.38,0.22802101998867289
645,0.06,0.39,0.22699775768509153
646,0.06,0.4,0.22515076168480208
647,0.06,0.41000000000000003,0.22161006806232844
648,0.06,0.42,0.21781719737864724
649,0.06,0.43,0.21371068402172919
650,0.06,0.44,0.20819213415440654
651,0.06,0.45,0.20242026430767693
652,0.06,0.46,0.1953843745754595
653,0.06,0.47000000000000003,0.1887207844874239
654,0.06,0.48,0.18158209168515826
655,0.06,0.49,0.17304736221207004
656,0.06,0.5,0.16526788195829695
657,0.06,0.51,0.15648952996430385
658,0.06,0.52,0.1493182184677046
659,0.06,0.53,0.14294307310150783
660,0.06,0.54,0.1348086719024951
661,0.06,0.55,0.128897657742538
662,0.06,0.56,0.12319746521509187
663,0.06,0.5700000000000001,0.1178805202125257
664,0.06,0.58,0.11307400629092758
665,0.06,0.59,0.10985429724401131
666,0.06,0.6,0.10707571387693021
667,0.06,0.61,0.10530165913939804
668,0.06,0.62,0.1042487395480598
669,0.06,0.63,0.10424223604585764
670,0.06,0.64,0.1053065443328205
671,0.06,0.65,0.1070755431740611
672,0.06,0.66,0.10992700326610129
673,0.06,0.67,0.1139024613217491
674,0.06,0.68,0.11756069505712963
675,0.06,0.6900000000000001,0.12276917201611039
676,0.06,0.7000000000000001,0.1294661840865856
677,0.06,0.71,0.1357216761510235
678,0.06,0.72,0.14285873422641854
679,0.06,0.73,0.1518969085977423
680,0.06,0.74,0.15945138970363495
681,0.06,0.75,0.1677255980375712
682,0.06,0.76,0.176202556341027
683,0.06,0.77,0.18366643380158096
684,0.06,0.78,0.19118765199568682
685,0.06,0.79,0.19698107398042508
686,0.06,0.8,0.20357343783207374
687,0.06,0.81,0.21053024107263082
688,0.06,0.8200000000000001,0.21718845752522506
689,0.06,0.8300000000000001,0.22163213153549904
690,0.06,0.84,0.2262516647871003
691,0.06,0.85,0.22894025778166996
692,0.06,0.86,0.2305228149341585
693,0.06,0.87,0.23151916654507576
694,0.06,0.88,0.23152689746283503
695,0.06,0.89,0.23039259365076756
696,0.06,0.9,0.22834126018484036
697,0.06,0.91,0.22497510936002638
698,0.06,0.92,0.2205331464079296
699,0.06,0.93,0.2159172377385285
700,0.06,0.9400000000000001,0.21035331968748225
701,0.06,0.9500000000000001,0.2041349664195752
702,0.06,0.96,0.19763292829231918
703,0.06,0.97,0.1903073786792605
704,0.06,0.98,0.18328011221495935
705,0.06,0.99,0.17493855974194938
706,0.06,1.0,0.1673626417008984
707,0.07,0.0,0.11580880402847488
708,0.07,0.01,0.11580880402847488
709,0.07,0.02,0.11580880402847488
710,0.07,0.03,0.11580880402847488
711,0.07,0.04,0.11580880402847488
712,0.07,0.05,0.11580880402847488
713,0.07,0.06,0.11580880402847488
714,0.07,0.07,0.11580880402847488
715,0.07,0.08,0.11087493832200179
716,0.07,0.09,0.1071158953880317
