,beta0,beta1,value
90,0.0,0.9,0.32229380700448357
91,0.0,0.91,0.31476301272539786
92,0.0,0.92,0.3067696991206887
93,0.0,0.93,0.29973880426021615
94,0.0,0.9400000000000001,0.2923000181268809
95,0.0,0.9500000000000001,0.28468510084581156
96,0.0,0.96,0.27729076079037096
97,0.0,0.97,0.26938680716230906
98,0.0,0.98,0.26208061846401726
99,0.0,0.99,0.25362033531365774
100,0.0,1.0,0.24602635972700346
101,0.01,0.0,0.2559437251710835
102,0.01,0.01,0.2559437251710835
103,0.01,0.02,0.24668855559055647
104,0.01,0.03,0.23790037442930684
105,0.01,0.04,0.2314553779400917
106,0.01,0.05,0.22444270404881578
107,0.01,0.06,0.2157834400347584
108,0.01,0.07,0.2086181256539176
109,0.01,0.08,0.20113493079961245
110,0.01,0.09,0.19434908841530482
111,0.01,0.1,0.18708286565472537
112,0.01,0.11,0.18061074024581783
113,0.01,0.12,0.17550856363650832
114,0.01,0.13,0.17020213274096385
115,0.01,0.14,0.16479730557899266
116,0.01,0.15,0.15941055441877855
117,0.01,0.16,0.1555192380835573
118,0.01,0.17,0.151552151781498
119,0.01,0.18,0.14774720794608023
120,0.01,0.19,0.14449924495689728
121,0.01,0.2,0.14165939079598455
122,0.01,0.21,0.13933535826287619
123,0.01,0.22,0.13734537752256054
124,0.01,0.23,0.13578149766776892
125,0.01,0.24,0.13489134563694213
126,0.01,0.25,0.13465660813968133
127,0.01,0.26,0.13491269268195832
128,0.01,0.27,0.135681571384365
129,0.01,0.28,0.1370064442177685
130,0.01,0.29,0.13877236377020066
131,0.01,0.3,0.14080894199847158
132,0.01,0.31,0.1430135118216782
133,0.01,0.32,0.1465514813519857
134,0.01,0.33,0.15050458897606506
135,0.01,0.34,0.1549848417424644
136,0.01,0.35000000000000003,0.15922188913618812
137,0.01,0.36,0.16417252798068024
138,0.01,0.37,0.1691958366642708
139,0.01,0.38,0.17512369620569493
140,0.01,0.39,0.1813431099908853
141,0.01,0.4,0.18719171406831386
142,0.01,0.41000000000000003,0.19513312815313585
143,0.01,0.42,0.20192891818927056
144,0.01,0.43,0.2081634437637642
145,0.01,0.44,0.21558988725705266
146,0.01,0.45,0.222644471153899
147,0.01,0.46,0.23069611983150848
148,0.01,0.47000000000000003,0.2379096146321569
149,0.01,0.48,0.24531871259290328
150,0.01,0.49,0.25397728143354
151,0.01,0.5,0.26177214834026635
152,0.01,0.51,0.2705667332346917
153,0.01,0.52,0.2778344767125234
154,0.01,0.53,0.2844527402109067
155,0.01,0.54,0.2932335982779723
156,0.01,0.55,0.2999557466081006
157,0.01,0.56,0.306917688015435
158,0.01,0.5700000000000001,0.3140698332251559
159,0.01,0.58,0.32137204913849265
160,0.01,0.59,0.32713631510034163
161,0.01,0.6,0.3334873892559524
162,0.01,0.61,0.33909966288788423
163,0.01,0.62,0.3451875146563754
164,0.01,0.63,0.35063357042955323
165,0.01,0.64,0.35597046808379407
166,0.01,0.65,0.3603195656504021
167,0.01,0.66,0.3647112210078993
168,0.01,0.67,0.36894569191417403
169,0.01,0.68,0.371751452819006
170,0.01,0.6900000000000001,0.37476366021675467
171,0.01,0.7000000000000001,0.3777119310344148
172,0.01,0.71,0.3797660202331683
173,0.01,0.72,0.38149672201280665
174,0.01,0.73,0.3829685652774369
175,0.01,0.74,0.3837062291212453
176,0.01,0.75,0.38399052190157373
177,0.01,0.76,0.3837178795177444
178,0.01,0.77,0.38301034096253417
179,0.01,0.78,0.38179529789194155
180,0.01,0.79,0.3804066113456424
181,0.01,0.8,0.37824050742739856
182,0.01,0.81,0.3752122546992021
183,0.01,0.8200000000000001,0.37129187831745586
184,0.01,0.8300000000000001,0.3678307053276625
185,0.01,0.84,0.3630181772055773
186,0.01,0.85,0.35891709642564756
187,0.01,0.86,0.3549918979318877
188,0.01,0.87,0.3497001956396617
189,0.01,0.88,0.3436228801848267
190,0.01,0.89,0.3368705556007025
191,0.01,0.9,0.3303880962984245
192,0.01,0.91,0.3228573020193388
193,0.01,0.92,0.31486398841462954
194,0.01,0.93,0.307833093554157
195,0.01,0.9400000000000001,0.3003943074208218
196,0.01,0.9500000000000001,0.2927793901397524
197,0.01,0.96,0.2853850500843118
198,0.01,0.97,0.27748109645625
199,0.01,0.98,0.27017490775795816
200,0.01,0.99,0.2617146246075986
201,0.01,1.0,0.25412064902094433
202,0.02,0.0,0.2559437251710835
203,0.02,0.01,0.2559437251710835
204,0.02,0.02,0.2559437251710835
205,0.02,0.03,0.24715554400983383
206,0.02,0.04,0.24071054752061874
207,0.02,0.05,0.2336978736293428
208,0.02,0.06,0.2250386096152854
209,0.02,0.07,0.21787329523444465
210,0.02,0.08,0.21039010038013947
211,0.02,0.09,0.20360425799583187
212,0.02,0.1,0.1963380352352524
213,0.02,0.11,0.18986590982634485
214,0.02,0.12,0.18476373321703532
215,0.02,0.13,0.17945730232149085
216,0.02,0.14,0.17405247515951963
217,0.02,0.15,0.16866572399930554
218,0.02,0.16,0.1647744076640843
219,0.02,0.17,0.160807321362025
220,0.02,0.18,0.15700237752660723
221,0.02,0.19,0.15375441453742428
222,0.02,0.2,0.15091456037651152
223,0.02,0.21,0.14859052784340318
224,0.02,0.22,0.14660054710308754
225,0.02,0.23,0.14503666724829592
226,0.02,0.24,0.14414651521746913
227,0.02,0.25,0.14391177772020836
228,0.02,0.26,0.14416786226248535
229,0.02,0.27,0.14493674096489204
230,0.02,0.28,0.1462616137982955
231,0.02,0.29,0.14802753335072769
232,0.02,0.3,0.1500641115789986
233,0.02,0.31,0.15226868140220523
234,0.02,0.32,0.1558066509325127
235,0.02,0.33,0.15975975855659205
236,0.02,0.34,0.1642400113229914
237,0.02,0.35000000000000003,0.16847705871671514
238,0.02,0.36,0.1734276975612073
239,0.02,0.37,0.17845100624479782
240,0.02,0.38,0.18437886578622195
241,0.02,0.39,0.1905982795714123
242,0.02,0.4,0.19644688364884086
243,0.02,0.41000000000000003,0.20438829773366288
244,0.02,0.42,0.21118408776979755
245,0.02,0.43,0.21741861334429122
246,0.02,0.44,0.22484505683757966
247,0.02,0.45,0.23189964073442598
248,0.02,0.46,0.23995128941203547
249,0.02,0.47000000000000003,0.2471647842126839
250,0.02,0.48,0.2545738821734303
251,0.02,0.49,0.26323245101406695
252,0.02,0.5,0.2710273179207934
253,0.02,0.51,0.2798219028152187
254,0.02,0.52,0.28708964629305045
255,0.02,0.53,0.29370790979143374
256,0.02,0.54,0.3024887678584993
257,0.02,0.55,0.3092109161886276
258,0.02,0.56,0.3161728575959621
259,0.02,0.5700000000000001,0.3233250028056829
260,0.02,0.58,0.33062721871901957
261,0.02,0.59,0.33639148468086866
262,0.02,0.6,0.3427425588364793
263,0.02,0.61,0.3483548324684112
264,0.02,0.62,0.35444268423690245
265,0.02,0.63,0.35988874001008025
266,0.02,0.64,0.3652256376643211
267,0.02,0.65,0.3695747352309291
268,0.02,0.66,0.3739663905884263
269,0.02,0.67,0.37820086149470106
270,0.02,0.68,0.381006622399533
271,0.02,0.6900000000000001,0.38401882979728164
272,0.02,0.7000000000000001,0.3869671006149417
273,0.02,0.71,0.3890211898136952
274,0.02,0.72,0.39075189159333357
275,0.02,0.73,0.39222373485796386
276,0.02,0.74,0.3929613987017723
277,0.02,0.75,0.3932456914821007
278,0.02,0.76,0.39297304909827135
279,0.02,0.77,0.39226551054306114
280,0.02,0.78,0.3910504674724686
281,0.02,0.79,0.3896617809261694
282,0.02,0.8,0.3874956770079256
283,0.02,0.81,0.3844674242797291
284,0.02,0.8200000000000001,0.38054704789798277
285,0.02,0.8300000000000001,0.37708587490818957
286,0.02,0.84,0.37227334678610435
287,0.02,0.85,0.3681722660061746
288,0.02,0.86,0.36424706751241454
289,0.02,0.87,0.3589553652201887
290,0.02,0.88,0.3528780497653537
291,0.02,0.89,0.34612572518122947
292,0.02,0.9,0.33964326587895155
293,0.02,0.91,0.3321124715998657
294,0.02,0.92,0.3241191579951566
295,0.02,0.93,0.31708826313468397
296,0.02,0.9400000000000001,0.3096494770013488
297,0.02,0.9500000000000001,0.30203455972027937
298,0.02,0.96,0.2946402196648388
299,0.02,0.97,0.28673626603677704
300,0.02,0.98,0.2794300773384851
301,0.02,0.99,0.27096979418812556
302,0.02,1.0,0.2633758186014713
303,0.03,0.0,0.2559437251710835
304,0.03,0.01,0.2559437251710835
305,0.03,0.02,0.2559437251710835
306,0.03,0.03,0.2559437251710835
307,0.03,0.04,0.24949872868186834
308,0.03,0.05,0.24248605479059243
309,0.03,0.06,0.23382679077653507
310,0.03,0.07,0.2266614763956943
311,0.03,0.08,0.21917828154138916
312,0.03,0.09,0.21239243915708153
313,0.03,0.1,0.20512621639650203
314,0.03,0.11,0.19865409098759448
315,0.03,0.12,0.193551914378285
316,0.03,0.13,0.1882454834827405
317,0.03,0.14,0.18284065632076932
318,0.03,0.15,0.17745390516055518
319,0.03,0.16,0.17356258882533399
320,0.03,0.17,0.16959550252327468
321,0.03,0.18,0.16579055868785691
322,0.03,0.19,0.16254259569867394
323,0.03,0.2,0.15970274153776123
324,0.03,0.21,0.15737870900465284
325,0.03,0.22,0.1553887282643372
326,0.03,0.23,0.15382484840954558
327,0.03,0.24,0.15293469637871882
328,0.03,0.25,0.152699958881458
329,0.03,0.26,0.152956043423735
330,0.03,0.27,0.1537249221261417
331,0.03,0.28,0.15504979495954516
332,0.03,0.29,0.15681571451197732
333,0.03,0.3,0.15885229274024826
334,0.03,0.31,0.16105686256345486
335,0.03,0.32,0.16459483209376236
336,0.03,0.33,0.16854793971784174
337,0.03,0.34,0.17302819248424106
338,0.03,0.35000000000000003,0.1772652398779648
339,0.03,0.36,0.18221587872245693
340,0.03,0.37,0.18723918740604745
341,0.03,0.38,0.1931670469474716
342,0.03,0.39,0.19938646073266195
343,0.03,0.4,0.20523506481009055
344,0.03,0.41000000000000003,0.2131764788949125
345,0.03,0.42,0.2199722689310472
346,0.03,0.43,0.2262067945055409
347,0.03,0.44,0.2336332379988293
348,0.03,0.45,0.24068782189567564
349,0.03,0.46,0.2487394705732852
350,0.03,0.47000000000000003,0.2559529653739336
351,0.03,0.48,0.26336206333467993
352,0.03,0.49,0.27202063217531663
353,0.03,0.5,0.279815499082043
354,0.03,0.51,0.28861008397646837
355,0.03,0.52,0.2958778274543001
356,0.03,0.53,0.30249609095268337
357,0.03,0.54,0.31127694901974895
358,0.03,0.55,0.3179990973498773
359,0.03,0.56,0.3249610387572117
360,0.03,0.5700000000000001,0.3321131839669325
361,0.03,0.58,0.33941539988026925
362,0.03,0.59,0.3451796658421183
363,0.03,0.6,0.351530739997729
364,0.03,0.61,0.3571430136296609
365,0.03,0.62,0.3632308653981521
366,0.03,0.63,0.3686769211713299
367,0.03,0.64,0.3740138188255708
368,0.03,0.65,0.3783629163921787
369,0.03,0.66,0.38275457174967603
370,0.03,0.67,0.3869890426559507
371,0.03,0.68,0.38979480356078267
372,0.03,0.6900000000000001,0.3928070109585314
373,0.03,0.7000000000000001,0.39575528177619146
374,0.03,0.71,0.3978093709749449
375,0.03,0.72,0.39954007275458325
376,0.03,0.73,0.40101191601921354
377,0.03,0.74,0.40174957986302196
378,0.03,0.75,0.40203387264335033
379,0.03,0.76,0.40176123025952104
380,0.03,0.77,0.40105369170431077
381,0.03,0.78,0.39983864863371826
382,0.03,0.79,0.39844996208741906
383,0.03,0.8,0.3962838581691753
384,0.03,0.81,0.39325560544097876
385,0.03,0.8200000000000001,0.3893352290592325
386,0.03,0.8300000000000001,0.3858740560694392
387,0.03,0.84,0.381061527947354
388,0.03,0.85,0.3769604471674243
389,0.03,0.86,0.3730352486736643
390,0.03,0.87,0.3677435463814384
391,0.03,0.88,0.3616662309266034
392,0.03,0.89,0.3549139063424791
393,0.03,0.9,0.3484314470402011
394,0.03,0.91,0.3409006527611154
395,0.03,0.92,0.3329073391564062
396,0.03,0.93,0.3258764442959337
397,0.03,0.9400000000000001,0.31843765816259845
398,0.03,0.9500000000000001,0.310822740881529
399,0.03,0.96,0.3034284008260885
400,0.03,0.97,0.2955244471980267
401,0.03,0.98,0.2882182584997348
402,0.03,0.99,0.27975797534937524
403,0.03,1.0,0.272163999762721
404,0.04,0.0,0.2559437251710835
405,0.04,0.01,0.2559437251710835
406,0.04,0.02,0.2559437251710835
407,0.04,0.03,0.2559437251710835
408,0.04,0.04,0.2559437251710835
409,0.04,0.05,0.24893105127980758
410,0.04,0.06,0.24027178726575021
411,0.04,0.07,0.2331064728849094
412,0.04,0.08,0.2256232780306042
413,0.04,0.09,0.21883743564629662
414,0.04,0.1,0.21157121288571715
415,0.04,0.11,0.2050990874768096
416,0.04,0.12,0.1999969108675001
417,0.04,0.13,0.19469047997195563
418,0.04,0.14,0.18928565280998444
419,0.04,0.15,0.18389890164977032
420,0.04,0.16,0.18000758531454913
421,0.04,0.17,0.1760404990124898
422,0.04,0.18,0.17223555517707204
423,0.04,0.19,0.16898759218788906
424,0.04,0.2,0.16614773802697633
425,0.04,0.21,0.16382370549386796
426,0.04,0.22,0.16183372475355232
427,0.04,0.23,0.16026984489876073
428,0.04,0.24,0.1593796928679339
429,0.04,0.25,0.1591449553706731
430,0.04,0.26,0.15940103991295013
431,0.04,0.27,0.1601699186153568
432,0.04,0.28,0.1614947914487603
433,0.04,0.29,0.16326071100119247
434,0.04,0.3,0.16529728922946338
435,0.04,0.31,0.16750185905266998
436,0.04,0.32,0.17103982858297748
437,0.04,0.33,0.17499293620705683
438,0.04,0.34,0.17947318897345618
439,0.04,0.35000000000000003,0.18371023636717992
440,0.04,0.36,0.18866087521167205
441,0.04,0.37,0.19368418389526257
442,0.04,0.38,0.19961204343668673
443,0.04,0.39,0.2058314572218771
444,0.04,0.4,0.2116800612993057
445,0.04,0.41000000000000003,0.21962147538412766
446,0.04,0.42,0.22641726542026236
447,0.04,0.43,0.232651790994756
448,0.04,0.44,0.24007823448804444
449,0.04,0.45,0.24713281838489073
450,0.04,0.46,0.2551844670625003
451,0.04,0.47000000000000003,0.2623979618631487
452,0.04,0.48,0.2698070598238951
453,0.04,0.49,0.2784656286645318
454,0.04,0.5,0.28626049557125816
455,0.04,0.51,0.29505508046568346
456,0.04,0.52,0.30232282394351523
457,0.04,0.53,0.3089410874418986
458,0.04,0.54,0.31772194550896404
459,0.04,0.55,0.3244440938390924
460,0.04,0.56,0.3314060352464268
461,0.04,0.5700000000000001,0.3385581804561477
462,0.04,0.58,0.3458603963694844
463,0.04,0.59,0.35162466233133344
464,0.04,0.6,0.35797573648694414
465,0.04,0.61,0.36358801011887604
466,0.04,0.62,0.36967586188736723
467,0.04,0.63,0.3751219176605451
468,0.04,0.64,0.38045881531478587
469,0.04,0.65,0.3848079128813939
470,0.04,0.66,0.38919956823889107
471,0.04,0.67,0.3934340391451659
472,0.04,0.68,0.39623980004999776
473,0.04,0.6900000000000001,0.3992520074477464
474,0.04,0.7000000000000001,0.40220027826540655
475,0.04,0.71,0.40425436746416005
476,0.04,0.72,0.4059850692437984
477,0.04,0.73,0.40745691250842864
478,0.04,0.74,0.40819457635223705
479,0.04,0.75,0.4084788691325655
480,0.04,0.76,0.40820622674873613
481,0.04,0.77,0.40749868819352597
482,0.04,0.78,0.40628364512293336
483,0.04,0.79,0.4048949585766342
484,0.04,0.8,0.40272885465839037
485,0.04,0.81,0.3997006019301939
486,0.04,0.8200000000000001,0.3957802255484476
487,0.04,0.8300000000000001,0.3923190525586543
488,0.04,0.84,0.3875065244365691
489,0.04,0.85,0.38340544365663937
490,0.04,0.86,0.3794802451628794
491,0.04,0.87,0.37418854287065356
492,0.04,0.88,0.36811122741581853
493,0.04,0.89,0.36135890283169425
494,0.04,0.9,0.3548764435294163
495,0.04,0.91,0.34734564925033057
496,0.04,0.92,0.33935233564562134
497,0.04,0.93,0.33232144078514886
498,0.04,0.9400000000000001,0.32488265465181365
499,0.04,0.9500000000000001,0.3172677373707442
500,0.04,0.96,0.3098733973153036
501,0.04,0.97,0.3019694436872418
502,0.04,0.98,0.2946632549889499
503,0.04,0.99,0.2862029718385904
504,0.04,1.0,0.2786089962519361
505,0.05,0.0,0.2559437251710835
506,0.05,0.01,0.2559437251710835
507,0.05,0.02,0.2559437251710835
508,0.05,0.03,0.2559437251710835
509,0.05,0.04,0.2559437251710835
510,0.05,0.05,0.2559437251710835
511,0.05,0.06,0.2472844611570261
512,0.05,0.07,0.24011914677618534
513,0.05,0.08,0.23263595192188014
514,0.05,0.09,0.22585010953757256
515,0.05,0.1,0.21858388677699303
516,0.05,0.11,0.21211176136808554
517,0.05,0.12,0.207009584758776
518,0.05,0.13,0.20170315386323154
519,0.05,0.14,0.19629832670126035
520,0.05,0.15,0.1909115755410462
521,0.05,0.16,0.18702025920582502
522,0.05,0.17,0.1830531729037657
523,0.05,0.18,0.17924822906834792
524,0.05,0.19,0.17600026607916497
525,0.05,0.2,0.17316041191825224
526,0.05,0.21,0.1708363793851439
527,0.05,0.22,0.16884639864482823
528,0.05,0.23,0.1672825187900366
529,0.05,0.24,0.16639236675920985
530,0.05,0.25,0.16615762926194905
531,0.05,0.26,0.166413713804226
532,0.05,0.27,0.16718259250663273
533,0.05,0.28,0.16850746534003616
534,0.05,0.29,0.17027338489246838
535,0.05,0.3,0.17230996312073926
536,0.05,0.31,0.1745145329439459
537,0.05,0.32,0.1780525024742534
538,0.05,0.33,0.18200561009833274
539,0.05,0.34,0.1864858628647321
540,0.05,0.35000000000000003,0.1907229102584558
541,0.05,0.36,0.19567354910294793
542,0.05,0.37,0.20069685778653848
543,0.05,0.38,0.20662471732796267
544,0.05,0.39,0.21284413111315298
545,0.05,0.4,0.21869273519058155
546,0.05,0.41000000000000003,0.2266341492754035
547,0.05,0.42,0.23342993931153824
548,0.05,0.43,0.2396644648860319
549,0.05,0.44,0.24709090837932035
550,0.05,0.45,0.25414549227616673
551,0.05,0.46,0.2621971409537762
552,0.05,0.47000000000000003,0.2694106357544246
553,0.05,0.48,0.276819733715171
554,0.05,0.49,0.28547830255580764
555,0.05,0.5,0.29327316946253407
556,0.05,0.51,0.30206775435695943
557,0.05,0.52,0.30933549783479114
558,0.05,0.53,0.31595376133317443
559,0.05,0.54,0.32473461940024
560,0.05,0.55,0.3314567677303683
561,0.05,0.56,0.3384187091377027
562,0.05,0.5700000000000001,0.3455708543474235
563,0.05,0.58,0.35287307026076026
564,0.05,0.59,0.35863733622260935
565,0.05,0.6,0.36498841037822005
566,0.05,0.61,0.3706006840101519
567,0.05,0.62,0.3766885357786431
568,0.05,0.63,0.3821345915518209
569,0.05,0.64,0.3874714892060618
570,0.05,0.65,0.3918205867726698
571,0.05,0.66,0.39621224213016704
572,0.05,0.67,0.40044671303644175
573,0.05,0.68,0.40325247394127367
574,0.05,0.6900000000000001,0.4062646813390223
575,0.05,0.7000000000000001,0.40921295215668246
576,0.05,0.71,0.41126704135543596
577,0.05,0.72,0.4129977431350743
578,0.05,0.73,0.41446958639970455
579,0.05,0.74,0.41520725024351307
580,0.05,0.75,0.4154915430238414
581,0.05,0.76,0.415218900640012
582,0.05,0.77,0.4145113620848018
583,0.05,0.78,0.41329631901420927
584,0.05,0.79,0.4119076324679101
585,0.05,0.8,0.40974152854966633
586,0.05,0.81,0.40671327582146977
587,0.05,0.8200000000000001,0.4027928994397235
588,0.05,0.8300000000000001,0.3993317264499302
589,0.05,0.84,0.394519198327845
590,0.05,0.85,0.39041811754791533
591,0.05,0.86,0.3864929190541553
592,0.05,0.87,0.3812012167619294
593,0.05,0.88,0.3751239013070944
594,0.05,0.89,0.36837157672297016
595,0.05,0.9,0.36188911742069224
596,0.05,0.91,0.3543583231416064
597,0.05,0.92,0.3463650095368973
598,0.05,0.93,0.3393341146764247
599,0.05,0.9400000000000001,0.3318953285430895
600,0.05,0.9500000000000001,0.32428041126202006
601,0.05,0.96,0.3168860712065795
602,0.05,0.97,0.3089821175785177
603,0.05,0.98,0.3016759288802258
604,0.05,0.99,0.29321564572986625
605,0.05,1.0,0.28562167014321205
606,0.06,0.0,0.2559437251710835
607,0.06,0.01,0.2559437251710835
608,0.06,0.02,0.2559437251710835
609,0.06,0.03,0.2559437251710835
610,0.06,0.04,0.2559437251710835
611,0.06,0.05,0.2559437251710835
612,0.06,0.06,0.2559437251710835
613,0.06,0.07,0.2487784107902427
614,0.06,0.08,0.24129521593593753
615,0.06,0.09,0.2345093735516299
616,0.06,0.1,0.22724315079105045
617,0.06,0.11,0.22077102538214294
618,0.06,0.12,0.2156688487728334
619,0.06,0.13,0.21036241787728896
620,0.06,0.14,0.20495759071531774
621,0.06,0.15,0.1995708395551036
622,0.06,0.16,0.19567952321988238
623,0.06,0.17,0.1917124369178231
624,0.06,0.18,0.1879074930824053
625,0.06,0.19,0.18465953009322236
626,0.06,0.2,0.1818196759323096
627,0.06,0.21,0.17949564339920127
628,0.06,0.22,0.17750566265888562
629,0.06,0.23,0.175941782804094
630,0.06,0.24,0.1750516307732672
631,0.06,0.25,0.17481689327600644
632,0.06,0.26,0.17507297781828343
633,0.06,0.27,0.17584185652069015
634,0.06,0.28,0.17716672935409356
635,0.06,0.29,0.17893264890652577
636,0.06,0.3,0.18096922713479668
637,0.06,0.31,0.1831737969580033
638,0.06,0.32,0.18671176648831075
639,0.06,0.33,0.19066487411239014
640,0.06,0.34,0.19514512687878952
641,0.06,0.35000000000000003,0.1993821742725132
642,0.06,0.36,0.20433281311700535
643,0.06,0.37,0.20935612180059585
644,0.06,0.38,0.21528398134202006
645,0.06,0.39,0.2215033951272104
646,0.06,0.4,0.22735199920463897
647,0.06,0.41000000000000003,0.235293413289461
648,0.06,0.42,0.24208920332559564
649,0.06,0.43,0.24832372890008927
650,0.06,0.44,0.2557501723933777
651,0.06,0.45,0.26280475629022404
652,0.06,0.46,0.2708564049678336
653,0.06,0.47000000000000003,0.278069899768482
654,0.06,0.48,0.28547899772922836
655,0.06,0.49,0.29413756656986506
656,0.06,0.5,0.30193243347659143
657,0.06,0.51,0.3107270183710168
658,0.06,0.52,0.31799476184884845
659,0.06,0.53,0.3246130253472318
660,0.06,0.54,0.3333938834142974
661,0.06,0.55,0.34011603174442573
662,0.06,0.56,0.34707797315176014
663,0.06,0.5700000000000001,0.3542301183614809
664,0.06,0.58,0.3615323342748176
665,0.06,0.59,0.36729660023666666
666,0.06,0.6,0.3736476743922774
667,0.06,0.61,0.37925994802420937
668,0.06,0.62,0.3853477997927005
669,0.06,0.63,0.39079385556587837
670,0.06,0.64,0.3961307532201192
671,0.06,0.65,0.4004798507867271
672,0.06,0.66,0.40487150614422446
673,0.06,0.67,0.4091059770504991
674,0.06,0.68,0.41191173795533104
675,0.06,0.6900000000000001,0.41492394535307975
676,0.06,0.7000000000000001,0.41787221617073983
677,0.06,0.71,0.41992630536949327
678,0.06,0.72,0.4216570071491316
679,0.06,0.73,0.423128850413762
680,0.06,0.74,0.4238665142575704
681,0.06,0.75,0.4241508070378988
682,0.06,0.76,0.4238781646540695
683,0.06,0.77,0.42317062609885914
684,0.06,0.78,0.4219555830282667
685,0.06,0.79,0.42056689648196743
686,0.06,0.8,0.41840079256372376
687,0.06,0.81,0.4153725398355271
688,0.06,0.8200000000000001,0.41145216345378094
689,0.06,0.8300000000000001,0.4079909904639876
690,0.06,0.84,0.4031784623419024
691,0.06,0.85,0.3990773815619727
692,0.06,0.86,0.3951521830682127
693,0.06,0.87,0.3898604807759868
694,0.06,0.88,0.3837831653211518
695,0.06,0.89,0.3770308407370275
696,0.06,0.9,0.3705483814347496
697,0.06,0.91,0.36301758715566385
698,0.06,0.92,0.3550242735509547
699,0.06,0.93,0.34799337869048214
700,0.06,0.9400000000000001,0.3405545925571469
701,0.06,0.9500000000000001,0.3329396752760775
702,0.06,0.96,0.32554533522063694
703,0.06,0.97,0.3176413815925751
704,0.06,0.98,0.31033519289428324
705,0.06,0.99,0.3018749097439236
706,0.06,1.0,0.2942809341572694
707,0.07,0.0,0.2559437251710835
708,0.07,0.01,0.2559437251710835
709,0.07,0.02,0.2559437251710835
710,0.07,0.03,0.2559437251710835
711,0.07,0.04,0.2559437251710835
712,0.07,0.05,0.2559437251710835
713,0.07,0.06,0.2559437251710835
714,0.07,0.07,0.2559437251710835
715,0.07,0.08,0.24846053031677828
716,0.07,0.09,0.24167468793247068
717,0.07,0.1,0.23440846517189126
718,0.07,0.11,0.2279363397629837
