,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.11377989786349892,0.3214964979300598,0.18082064762036876,0.19532217078203665,0.7930850322190811,0.15108253836545085
1,1,-0.007650980585435852,0.2666849259380783,0.11061991070517074,0.11942242957606457,0.26956775682371875,0.23362303950294544
2,2,-0.017186037137459805,0.29921212311026835,0.11611086141321995,0.12678128327129223,0.968297639228057,0.2399951803280463
3,3,0.1328052432996005,0.2503274497939063,0.050299922823659235,0.07322234905242789,0.9759177970839359,0.7681753194113415
4,4,0.060935049612277345,0.23749005325407857,0.06679801845610321,0.07750438418751804,0.7823686776530252,0.42062610345729257
5,5,0.006303288287329034,0.26593967751115233,0.10022188388180714,0.10899717054016746,0.8268522950961941,0.9977783319325769
6,6,0.027330436080402913,0.26439644063243584,0.08710007500954464,0.09610952883498866,0.7509345667587162,0.6077464148088885
7,7,0.09859462572713612,0.23017501231592233,0.048569544307846844,0.07071792622458489,0.4144444973604403,0.35538248004495004
8,8,0.058383528299238825,0.23338009550622985,0.06946641361075434,0.07986708985180925,0.972436205139672,0.14458114694119376
9,9,0.06813665073589706,0.23144140062648677,0.06336141228157068,0.0752587440671326,0.043858186475732704,0.023569094785751317
10,10,0.10994760501209831,0.21942525788063239,0.03972889800274771,0.0648509273325738,0.47553209310256783,0.40459123769259453
11,11,0.0713571738898809,0.22868897176260994,0.061041515205847365,0.07346385071428534,0.8639906183992881,0.6382380464760322
12,12,0.08847792600690971,0.21446810118879012,0.052041241365226296,0.06908003079713439,0.7065319830980858,0.44662675512853844
13,13,0.08725217363661708,0.22006876007044518,0.05157090458170513,0.06743481173587774,0.20505735723292967,0.16619726431843554
14,14,-0.010707108468872392,0.28481475023712666,0.11035689850136667,0.12027946664072184,0.7506074902050167,0.0037349355045229746
15,15,0.07717633348755291,0.22575893899598776,0.05736083796764007,0.07067238604414568,0.8233181095558229,0.9802157269034482
16,16,0.17423171805119486,0.2689184148011161,0.0751422047870896,0.08778607860786994,0.8857751367351522,0.7600386414717081
17,17,0.08195602651717984,0.21959830505290595,0.054476994847625276,0.06939589702625935,0.014376757200158522,0.9430141968737873
18,18,0.07751995983748354,0.22462513670148124,0.06091179376096514,0.07635685723821783,0.6522886415945668,0.024154473528030025
19,19,0.07058600239284545,0.2250760506774715,0.061828230007437354,0.07419018248778339,0.6188774770212819,0.2116283007516327
20,20,-0.0064430282494766875,0.2758315348887298,0.1073371461864094,0.11664276511984945,0.8847812663943924,0.2820961016387085
21,21,0.05953124207900994,0.24553895494099587,0.06670668530544953,0.07740581777748967,0.3461600682459,0.331818584135866
22,22,-0.048003117332333735,0.295486941111748,0.13558390109807697,0.14619905096679645,0.9964766229808519,0.5112881104194578
23,23,0.1218496972785111,0.22337720121128224,0.040123669267307184,0.06479968707543662,0.46640851641052083,0.31304137412761085
24,24,0.0053052603926785034,0.26136211032591283,0.10286413161297704,0.11159152805041533,0.6929712501268104,0.5074132051448255
25,25,0.09212928892999668,0.22430856217967424,0.051532432140237436,0.07084447354911838,0.581546182323862,0.19158284798732245
26,26,0.1471218303969689,0.2663970015407074,0.08066377981459147,0.09114945623893803,0.015425170407723069,0.8180173542885576
27,27,0.03686775294220285,0.2469459094299421,0.08105874329869148,0.08984562883036065,0.8720419988101588,0.9047259180347894
28,28,0.0902186883841025,0.21527437646521275,0.05048884020956106,0.06774810729739825,0.8487035993482895,0.03160553654137722
29,29,0.06732050953764981,0.2357963736744093,0.06231875062996031,0.07393235459316781,0.24051957864104784,0.054220877544847404
30,30,0.1652361231295142,0.28710284718703677,0.09853914059738646,0.10882866572463586,0.016041739492319577,0.9567836469656732
31,31,-0.010915591782566318,0.263389476732505,0.1129146165802098,0.12198820396933421,0.5186827005121345,0.26648475344770656
32,32,0.13652635666061969,0.24444645182264307,0.06342609035856472,0.07606718179199863,0.05780986904851039,0.7541169454213336
33,33,0.005175347966504475,0.2624302862061544,0.10156195827833779,0.1105371611368571,0.7720470283387095,0.023142243576088187
34,34,0.04605282819663979,0.24641177522044078,0.07496433301485195,0.08413918749356479,0.4779714345282846,0.18115297697175795
35,35,0.04711999787447861,0.23716674616399513,0.07627917823916157,0.08606222155193166,0.6936178251555681,0.11619466170068363
36,36,0.04931530605074422,0.23846455119845064,0.07430086442200291,0.08364961419457444,0.9262287382889538,0.6502492052532469
37,37,0.07586534599924798,0.22591768116723643,0.05907646476230261,0.07266903129796141,0.3720443127910403,0.08373185738684931
38,38,0.021780857675685987,0.2555426058108513,0.09165019989585109,0.10018472119473726,0.8681920942580893,0.7265361651598381
39,39,0.13400213477929754,0.25953844544057225,0.05310591277379903,0.07728466662597999,0.7474814856558393,0.37957229840387274
