,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.49451945861962765,0.10738571710918282,0.02715246375387089,0.03022543787951624,0.2181650245560734,0.8389109114492809
1,1,-0.48718460329984564,0.0902912159545409,0.016959067523481593,0.018612377349835486,0.2623460646557288,0.7933429663002348
2,2,-0.47904086237006804,0.0890714992250215,0.03239917114264901,0.035079958234153226,0.2992997571433302,0.7415430354858565
3,3,-0.4348237652234716,0.07683553247831762,0.039404673510752206,0.040794133397814986,0.3588491253105028,0.7924197606575494
4,4,-0.5187920276667568,0.0985534964109121,0.02035274524401982,0.02372374074846729,0.20419312861747269,0.7497949369192
5,5,-0.479346184453497,0.10193198290325861,0.06365878478511684,0.06669272625985169,0.2678265928259638,0.735083280742167
6,6,-0.4803820752992552,0.12015684998880158,0.017102031932680492,0.024236912932571197,0.2689751406285787,0.7791640174387429
7,7,-0.5014340722999477,0.10202922287581104,0.014612484338802249,0.019201496752777113,0.329713906778306,0.730570722056103
8,8,-0.537457968834866,0.10298769353279313,0.06256971669775581,0.06336144928994439,0.23192257740390693,0.845772002934596
9,9,-0.47109248862666114,0.12235291739781082,0.04567519040119127,0.04813453583553598,0.19176897633505358,0.725476282170149
10,10,-0.4278037905751998,0.1936805876075916,0.0793957900847557,0.08291592130927711,0.30628684123315236,0.66590203389778
11,11,-0.4902235427247235,0.14851338153660906,0.03581173079262072,0.03809031057916408,0.41314511242147045,0.7348940000686054
12,12,-0.495032040325434,0.18188510120361642,0.01982031938279841,0.02648187029300049,0.2604316836093327,0.6744731096775072
13,13,-0.4390815194108238,0.22963898684763207,0.10009518518932971,0.1031337825815546,0.2551241790282764,0.7877953357188671
14,14,-0.4542822747692797,0.06672726467968776,0.042381907135429234,0.04396970048310148,0.30048518394825513,0.7762601181443203
15,15,-0.4867492294054603,0.06456911325067899,0.010237594509005415,0.015348608295163926,0.23412099155717175,0.7608616183422042
16,16,-0.46139499352081875,0.11086437229965646,0.014844685726412208,0.018088085582750383,0.1858989390997117,0.8482156776430203
17,17,-0.5257275637671418,0.1062179589383902,0.012050897145975391,0.019632420720129853,0.25394455451512415,0.7528200152936587
18,18,-0.5334556267072971,0.17456984599132006,0.03875053912532978,0.04229051706462121,0.3199402323188775,0.7607787182070092
19,19,-0.46248909640234015,0.11133350968162042,0.05983273374887479,0.06212018189943284,0.23157501196519398,0.7557301013987323
20,20,-0.521493541355323,0.14298159976796115,0.015238902646141748,0.026158496628920478,0.19739873347286124,0.7874100725820222
21,21,-0.5698611301564938,0.19990905174702098,0.07071250885130624,0.07255565379551716,0.2654429095245093,0.6861661905840976
22,22,-0.4600350167037096,0.17261242005795113,0.052009810157614564,0.05561985352852091,0.19091686558068705,0.7013108936353518
23,23,-0.4644226608423746,0.10435260157830711,0.044750839369459824,0.047006824081294515,0.19845408606747234,0.7166169761290421
24,24,-0.48380542850067254,0.08545354420782966,0.03210475866519326,0.03557769073116001,0.21695784095353438,0.8658255419678935
25,25,-0.462200555892663,0.06856173067059002,0.04263621412562695,0.04441632037611284,0.2639816374912142,0.7648840404739399
26,26,-0.46286019939856354,0.08158130693630936,0.013846217887657056,0.01769631382786016,0.38456722869644056,0.780795308566788
27,27,-0.44097580727726104,0.0731251117839069,0.00677047560082368,0.010665747599546995,0.23356526942767736,0.5508035698700382
28,28,-0.527879693774278,0.13448314485185625,0.03285868868138985,0.03775389692595022,0.28639464062092107,0.7899261205450082
29,29,-0.5380164937156483,0.1714394363175211,0.021273944448993776,0.028543826976831443,0.27697584397522673,0.7669894542723481
30,30,-0.4827396503018831,0.06530698638037022,0.014020973604340282,0.016326819783774673,0.22836943150487793,0.7470143788728068
31,31,-0.47697693446043415,0.09959788534224281,0.02230081780034398,0.024798308136140344,0.3073692991749836,0.8258648847734461
32,32,-0.4525868073968651,0.08096938545043747,0.042759601815276396,0.044923959408056685,0.34721610055534363,0.8013441175965572
33,33,-0.5266547098104978,0.1498846156743653,0.032415676254431404,0.037867715291442866,0.33158004233655985,0.7391027809375068
34,34,-0.4431204800062388,0.11926232274330387,0.07775397289075157,0.0810995643197004,0.2614477534646236,0.8482599760909894
35,35,-0.4951219550666244,0.08714346886305699,0.021308955715274296,0.024378577768544376,0.1502474750241947,0.779097408922654
36,36,-0.5308986309300534,0.09907738672672292,0.028479388535991558,0.03091939369846715,0.3009264282931999,0.8132463469462643
37,37,-0.48571242049701707,0.07957126351098515,0.010557486423119216,0.01586313758217923,0.33502070788089106,0.7660915591180132
38,38,-0.5382820986419169,0.09547766399945698,0.015678855635849625,0.0195743316353524,0.25962431878440867,0.7438245940458507
39,39,-0.4787124935128708,0.08721473883677239,0.01756353179557967,0.01993200103234775,0.17263077828959586,0.7526215124394879
40,40,-0.5085095069180405,0.09107938453106154,0.011712821780964026,0.015896587486888096,0.28050753358513575,0.7743558514055008
41,41,-0.5180066190382373,0.09226281299806874,0.019149896168919787,0.021260305011497678,0.29170003665585026,0.7978971236395674
42,42,-0.49332952197049534,0.09826130999204488,0.021898153490821793,0.025262741377221776,0.2090448168877223,0.8287405820053534
43,43,-0.5505139745864843,0.0894128994877281,0.043861148801585106,0.0462740697664272,0.28169632938693095,0.7474149253867204
44,44,-0.45757311736426215,0.18229908634463676,0.06672275539568921,0.07077439355968411,0.1943437350969181,0.7107525597478461
45,45,-0.48922710703293076,0.12713799060688877,0.01584338140982427,0.022404529351951,0.15877054802715942,0.8801823347107218
46,46,-0.549842639075674,0.166713382494524,0.036015114606116824,0.04253390806210562,0.2922926048830525,0.7387739664668286
47,47,-0.5160359912130894,0.12717122137067452,0.026986725043278845,0.03068553430144613,0.302869953712873,0.7282541396887997
48,48,-0.461268394704929,0.07188107029471166,0.019764020769761012,0.023102497913307596,0.2724678055702196,0.8089313059371989
