,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.06592531476082227,0.2714502950556837,0.09726882624159328,0.11175792645030067,0.7826359101882421,0.5741927924832595
1,1,-0.050796675075197195,0.286719304245413,0.06112445283373245,0.09860721372583564,0.02626429334974934,0.8361690762252297
2,2,-0.0912674314174064,0.2721705497604088,0.11294975267497229,0.12416218097703581,0.538264793836985,0.14667646388525038
3,3,-0.019927741263196793,0.37440386748466714,0.09200327813598681,0.13720830650265994,0.4233478059146256,0.4161187762999575
4,4,-0.09621712894159254,0.3320224161034282,0.12683714723915446,0.14426056638113152,0.6866523851082087,0.32185553514016324
5,5,-0.10190557112208655,0.296301047203812,0.12343181965992495,0.13545274286740028,0.4651304176634766,0.06772288171572584
6,6,-0.07518568337067322,0.30517456379459057,0.10381704927975956,0.12182807330863187,0.05145678752074968,0.850667692333286
7,7,0.05920763289337828,0.4032296390710384,0.11419835034973315,0.15737816829092466,0.787036659588441,0.3220678753696182
8,8,-0.12207007788402655,0.2583790215817422,0.12965172427698335,0.13829344709001037,0.5771548975143894,0.17609410999050903
9,9,-0.005157133226298385,0.36001214368297585,0.14310978949419514,0.16131853743162275,0.08034189197718679,0.9314091616418728
10,10,-0.09101481125202114,0.34836379959072694,0.16312500943825844,0.17589903780136357,0.20720821616227642,0.959629499925034
11,11,-0.044922299543392476,0.32273899589867117,0.09499064796404477,0.12169148135667268,0.6181720064379672,0.4407543169673811
12,12,-0.02834996037825846,0.36605906526780885,0.16856412417333586,0.1818139363144159,0.059365750313428736,0.7832864476958403
13,13,-0.006269201004499946,0.34484632154430844,0.11616499742257727,0.1394010937346942,0.019816681535331452,0.7719369825488273
14,14,-0.08123494891108024,0.2821938104785066,0.0676239024280728,0.09710858350333994,0.17049540647004716,0.9616263824581602
15,15,-0.05890762855760654,0.3021800774541436,0.09991656436230639,0.11988504808524189,0.6355817075746425,0.0900210931029415
16,16,0.00287866222263534,0.3516602974742814,0.12038710332403074,0.1434049998428733,0.1200867524228976,0.8969748324300822
17,17,-0.04588269214792961,0.33401707376451845,0.09750375268524422,0.1256716914076379,0.4452765061627346,0.24940852167065458
18,18,-0.1612246751388817,0.3081579498613324,0.1469807097922369,0.15699861182244768,0.6976007631088172,0.052321786581814536
19,19,-0.059830740620230805,0.3728978393066005,0.1664949529298943,0.18137185576109743,0.0004245892947686293,0.9085624700188915
