,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.38689545214864723,0.19878508216342686,0.1245670588459843,0.1304261966374775,0.22470751874248024,0.6976260420518142
1,1,-0.3564473915156882,0.21201337771352177,0.07898081826813484,0.0817340554730987,0.14695663071300627,0.6841209345012009
2,2,-0.28778393318447837,0.11108397422228311,0.04423949597918067,0.047890841738451796,0.09865036052567236,0.75127644135471
3,3,-0.14786923881556824,0.19551655118459893,0.15483867445944605,0.15899124465954617,0.26679656956390824,0.8296832596475046
4,4,-0.3732411392456142,0.22386363787564328,0.14585845774111894,0.1573213711622901,0.2628856866010963,0.7376918519919006
5,5,-0.29547907044512195,0.13683016282097668,0.04467271244209403,0.04883071235096193,0.20960861527502223,0.6862096342618739
6,6,-0.30891189013147674,0.1681155205573775,0.06931660493663423,0.07678940202579156,0.22979921149033128,0.8030424753870751
7,7,-0.2700537898739762,0.11027754456704078,0.04650611014257799,0.0514564952256368,0.2499703206309552,0.7942569414581209
8,8,-0.3436414495406876,0.13558852354369896,0.06470643367032652,0.0688151379205212,0.22093395797008447,0.8119073750643353
9,9,-0.2828401076681167,0.12811264868690853,0.0174391848093914,0.025926899983222836,0.21159865129452232,0.7970160834017561
10,10,-0.3455313020595373,0.2786967481417078,0.0810268359853785,0.08804293116442478,0.17782345672297398,0.7949305520683517
11,11,-0.29115198258867175,0.16308056909167418,0.028047232229149528,0.03612431962579279,0.25508888583030703,0.8379740066316012
12,12,-0.33089594667236855,0.20999444700089767,0.01949127116139699,0.029327968712752596,0.22045664747432553,0.8291677953318708
13,13,-0.2367039581377219,0.17393442383471175,0.04025421112145188,0.045148065485443,0.3639993751343073,0.69114673761915
14,14,-0.36538767403129263,0.17814953178846213,0.030885370248043546,0.04242497290922073,0.21737325033532212,0.8433555927265484
15,15,-0.32629007134895976,0.12662524291463037,0.04767623918309895,0.051660222402586,0.18631789515853306,0.7477041833526413
16,16,-0.3748001855614728,0.15641374597667534,0.04893367291393733,0.05292786451932775,0.20414468628787702,0.7621594987743908
17,17,-0.20042958448259202,0.18898874881512434,0.11978809561066425,0.1238489652528091,0.17818360573355088,0.6894709727033305
18,18,-0.3951479650429135,0.22649515044931043,0.06751466075632485,0.07348803547305717,0.250742010988032,0.7702287046326954
19,19,-0.2904630915525365,0.0891187937598756,0.011756616302267934,0.01668813649888919,0.25592969902430723,0.7333547004234657
20,20,-0.24323891489361205,0.28320957230417715,0.1857528193233835,0.19603295452316102,0.17601515813981786,0.7413310652583464
21,21,-0.28473115732248233,0.1416050857007858,0.0509737048293393,0.055345077062758846,0.1412268569206603,0.754075401220105
22,22,-0.27511962303321297,0.21455049635230647,0.0730927345603059,0.08153570595877803,0.30296760835330544,0.7945179651353975
23,23,-0.38731944061501805,0.21380499394234856,0.029801264556859934,0.05378621558889505,0.22069341605753418,0.8262459067584306
24,24,-0.318121643825776,0.1867367954744605,0.060562597649500984,0.0665208646607518,0.28109294048624317,0.7971103796072238
25,25,-0.320613234441515,0.17417529497297085,0.06998419458833931,0.07689396063382467,0.3146232433158252,0.7377252749255597
26,26,-0.28734563836894694,0.1279363129747613,0.03415774838647139,0.038979651459157404,0.25503754383708305,0.7238774466279033
27,27,-0.35027256848922916,0.10618720398852635,0.03649582053319908,0.03958985823598287,0.265462945875982,0.7789659931618365
28,28,-0.26739725940922193,0.20152328995761978,0.0836238940642522,0.08977235965650462,0.21367342003337925,0.7114456498040643
29,29,-0.21050875894514093,0.16872364168911855,0.03607583411956937,0.05686860904822506,0.3091087874589991,0.6729529603007779
30,30,-0.27726916364982357,0.12935996705238442,0.025670848929053736,0.038320123017363976,0.26142323171596665,0.7031201233213961
31,31,-0.24127350539014236,0.10662404476063927,0.042840933383485214,0.04686034492718724,0.28473234528083685,0.6613472592918437
32,32,-0.33136261650966137,0.11798125759340815,0.02173401870474533,0.026046599445434263,0.213611610828434,0.6955174419214304
33,33,-0.2728723974381027,0.13118771111773972,0.018267149532815004,0.024493824990350126,0.10267909489634322,0.8467494655244618
34,34,-0.31751267923128124,0.17370470201346316,0.04371426718884545,0.05084694348855244,0.23232163027180935,0.7100747085286735
35,35,-0.23779874900883524,0.1773673288985644,0.06893407497044692,0.07304850694782525,0.2648410086347209,0.8387091997726637
36,36,-0.31467786923040314,0.18898122592459649,0.05285709860855261,0.05864133903520416,0.24762954640439466,0.8397663031225387
37,37,-0.3083372326410842,0.20095594069969153,0.10767577084663577,0.11614119488085463,0.26659350686420685,0.8028184101162398
38,38,-0.2860992956292526,0.18934433934658082,0.12661462269232268,0.13785941678116523,0.23952405862930853,0.8477170301604865
39,39,-0.3013739076130741,0.18707751322644856,0.04262731253992771,0.04865129195886788,0.27996593766193095,0.8606879190840431
40,40,-0.3385353873168039,0.1557012034150218,0.021819944825247482,0.03425543571812642,0.22384433275686116,0.78757865332387
41,41,-0.31145205619802485,0.1594960266626092,0.08497618681843057,0.0907982472644539,0.36320407573645946,0.6552549205162584
42,42,-0.319103358176652,0.18109126516295568,0.02849817962853557,0.03584363192243398,0.23648488115232474,0.7902072459017969
43,43,-0.2958649941640082,0.10628133863438244,0.038987243923340624,0.04309520702607559,0.22827880667284645,0.8016006823304888
44,44,-0.2640122454038194,0.09343818783409069,0.04538818595059295,0.04877172609793332,0.34954175100771184,0.6474850444758621
45,45,-0.3954295832763793,0.26690522795137933,0.055670466494827237,0.06586818168492883,0.25250223830140545,0.800471731768177
46,46,-0.28784309047031076,0.1925672451871675,0.09923122642742398,0.10855660753515535,0.3049726292339327,0.6195035230585126
47,47,-0.28202993751774086,0.12190125337467553,0.06049630662563362,0.06729076905086218,0.3685408994859715,0.7102979101575656
48,48,-0.2689264126633272,0.15878305055741854,0.08733177755941754,0.09566625731125333,0.3505344806932483,0.654186344124983
49,49,-0.223612675256344,0.22974773476964375,0.13725066450272105,0.14374311617593014,0.1880080886195999,0.7706451943487121
50,50,-0.30837948003144544,0.25433875160438757,0.09243874964081839,0.10225706592877903,0.200412211335454,0.8366908523131978
51,51,-0.39103285361087026,0.1584001193413003,0.0359451106781714,0.04539368353596452,0.288710621631078,0.7200463698741003
52,52,-0.33731437975370576,0.23668259982802162,0.039338482758365725,0.047009520878943355,0.23255702683988494,0.6785258533962747
53,53,-0.30793046233704313,0.14309818571664454,0.015496984215728713,0.025436753930764194,0.2803158191346375,0.836527942882431
54,54,-0.1820459302051356,0.12864624925648774,0.037780103186276906,0.04065644276987242,0.09285639863571106,0.6328346584240836
55,55,-0.24935861884557442,0.0979724233430277,0.04284241678145409,0.04700962878905476,0.22517300181249983,0.7037785245127095
56,56,-0.2523796214360813,0.12509794835378368,0.05605595462349022,0.06009530789217138,0.2909527072365356,0.807305168994221
57,57,-0.3013694523146346,0.2074745855509488,0.07867515898007597,0.08588153145261727,0.2603642435902644,0.7864861680799825
58,58,-0.28528325455790954,0.18145126303765247,0.0698327868699521,0.07746902067650002,0.1942190304452696,0.7254144859583571
59,59,-0.2976421050752997,0.15518432042753327,0.07195991510515225,0.07936054355677637,0.2923441760599455,0.7411831930787257
60,60,-0.30672884890596197,0.25087532273494867,0.07393263452730017,0.08025336545260446,0.24448133157313595,0.7876524520388143
61,61,-0.21177284439684466,0.11777398795381849,0.03795477882114443,0.04649398937656632,0.23558756502361994,0.6698587071741721
62,62,-0.30402871447037144,0.1400888318221704,0.07946224994957725,0.08651304018831223,0.28722002470338986,0.7635271225612328
63,63,-0.35521535678874727,0.18242089439856896,0.048427927313637945,0.05677680167174582,0.25098689557519355,0.6976132716696093
64,64,-0.24805293195395214,0.18652460694062414,0.05148018526626768,0.05714332540828592,0.16877966139996683,0.7374165484110307
65,65,-0.23356601172413538,0.1243913789986644,0.04343029477069893,0.04555346382370688,0.3674783792986552,0.7719478323687077
66,66,-0.2155275213162528,0.13041987544246653,0.09619426549370921,0.09880684960890515,0.2880746166842227,0.7510310344497113
67,67,-0.2611503146018079,0.12417286621984545,0.022314840553435137,0.025142210744186013,0.3177360151653647,0.7166329887561471
68,68,-0.29650420622154755,0.13284890714070705,0.033260034035800454,0.03756262754173895,0.25710513464158663,0.8292746907012217
69,69,-0.2697188184508268,0.21208541439432718,0.08718063908220398,0.09616100488448766,0.3363667053778037,0.6587819146970048
70,70,-0.34310001378393634,0.12613081165846768,0.028306380305722592,0.031178517347065025,0.2000847962106787,0.7554630427683984
71,71,-0.2983813970944709,0.14968696695654707,0.07825191354737443,0.08485517878093916,0.29166547412250493,0.7587132483291077
72,72,-0.20848499154879963,0.12513113048077495,0.03531513983250098,0.04188826322179164,0.3156029282125487,0.6649040667805867
73,73,-0.34625200044892496,0.15980869937362735,0.05305045617631704,0.05751347823835426,0.17355712522015002,0.8004170108677852
74,74,-0.34104128399393124,0.16209230494482768,0.06747862781589094,0.07344961051451439,0.20349526453178585,0.7338361359755219
75,75,-0.25583456586638387,0.15797999694022521,0.03461323423296722,0.04973057101240394,0.2669182163821931,0.7270376541235783
76,76,-0.27658704163265596,0.1953035995024805,0.11026043210827922,0.11984014106557027,0.3095007783205967,0.8116261774659499
77,77,-0.22157031296601865,0.1292996410919538,0.04260513027493192,0.04945582788613577,0.2860372052487386,0.597419403875569
78,78,-0.27370035847415497,0.09854597484270736,0.03173574852732824,0.03453203765387904,0.3294535255686066,0.7106885457160234
79,79,-0.2847707104649933,0.1400200513168974,0.04854940140055672,0.05220840563548991,0.1537383018977502,0.8926751577280319
80,80,-0.28030016984807854,0.18502132595414442,0.06723722855705078,0.07372454777728049,0.16705264327496008,0.9047716951012081
81,81,-0.1973660259496846,0.13959043739853985,0.05117713285910322,0.05521276834439264,0.40287313150983883,0.699645425328926
82,82,-0.32078332353665856,0.18241256531402655,0.026832431179045484,0.03902633537876274,0.1707463498046701,0.7443197375449655
83,83,-0.303705334169738,0.12774656755144112,0.045970510912618265,0.05110353353861855,0.2614628050538081,0.7340184932359191
84,84,-0.26452033383948714,0.11813039998606872,0.053305298576954444,0.05743122815248294,0.2187485276870867,0.6369420599133664
85,85,-0.30330451425476235,0.25880311335427014,0.138946703018765,0.15208612178356043,0.1804939521040725,0.888428666286179
86,86,-0.21860673335254557,0.17660443869359815,0.06405441233015813,0.06881555939669735,0.3401670420743608,0.7169664213628995
87,87,-0.2995658573691631,0.17249610797154752,0.0423386900896867,0.04771528509461686,0.2902826937445921,0.7883968627079444
88,88,-0.2685632486724541,0.10562054696913598,0.03080868003043097,0.035951596631200844,0.26292942829161875,0.7331410742514697
89,89,-0.32249761744994093,0.1292211100637932,0.06408167294127011,0.07116005751310436,0.2015176905141422,0.7489564750817015
90,90,-0.29192191059788136,0.12335968608083325,0.019062965344305585,0.02477350818229527,0.27750017118440556,0.6990672967649176
91,91,-0.24561638198751953,0.14933489294755167,0.03134795907689392,0.034884696039505295,0.2635451809901043,0.5822172886903864
92,92,-0.36178066945504855,0.21849621516048234,0.047466554507715364,0.052683523635120265,0.17141640462054344,0.7579194769463072
93,93,-0.3081048624345377,0.17265974669950537,0.08473999604963048,0.09489269559917604,0.2865143094599443,0.6807739975965555
94,94,-0.2563351745061557,0.1392999241749599,0.05842280761031734,0.06329779170438767,0.1779381164676135,0.7461020795459621
95,95,-0.2846392344545304,0.06994577811926439,0.02141730044113209,0.025624261919411622,0.22468567382811006,0.6764644747937789
96,96,-0.29488041625248884,0.19844602943351444,0.1257626023805042,0.1368992544312188,0.39676905384170125,0.756070486338124
97,97,-0.27315946070368324,0.11620329248794566,0.03502185748284581,0.03916330944687697,0.2395394788234761,0.9083715570752813
98,98,-0.22434869078931624,0.16178406503201245,0.0936574394666586,0.099192169635773,0.19111103359462517,0.7864891636825857
99,99,-0.2635101333184732,0.14371962555401005,0.03975604187906184,0.04422610545135376,0.3828261571537329,0.7745791113836077
100,100,-0.2626129278768604,0.1678168170513563,0.03077241184702573,0.03695821661236399,0.255099802465053,0.7832562441098841
101,101,-0.2113053835859089,0.12633337462091393,0.06029815224003786,0.06277971974906814,0.35861695789608733,0.7423543222267669
102,102,-0.3428048879665845,0.2687243769662562,0.11677796125020674,0.12738724626387174,0.17144717329478423,0.8248790276132435
103,103,-0.28184005968288417,0.15289490624966479,0.025038476557040938,0.030462033930709908,0.3108868936788714,0.8111690895174283
104,104,-0.4157915086404571,0.18479684175255234,0.11389976598726899,0.11654793356070778,0.17574820460677446,0.7482793997931559
105,105,-0.3090899461552644,0.20446846425833928,0.06849657157862173,0.07642387431595796,0.24887827304080895,0.6875255693097118
106,106,-0.2616862006900013,0.14471907034322043,0.06558320204707992,0.07162658327005562,0.28875634662430666,0.6695964937395231
107,107,-0.3182747039336734,0.21172696639196448,0.036446151296583185,0.044633872922712314,0.29082717780838113,0.6575468304961783
108,108,-0.22985275958685394,0.11012837578328753,0.07864005047141671,0.08064658027836431,0.29122717345302157,0.7290884588889427
109,109,-0.27261481008381805,0.14626837802549217,0.04244812750835774,0.047625819349627285,0.3460739424166596,0.7831514858935879
110,110,-0.29125650685836313,0.10062740981451232,0.017620247796758456,0.027274107325785394,0.23202852516069977,0.7043521709247473
111,111,-0.16196421603363736,0.1948913776376655,0.1378257975601837,0.14102440705813077,0.22793900498336533,0.6895091550459113
112,112,-0.3356188040284599,0.2878223960270387,0.2015428124841774,0.22172768118482877,0.18052701181499367,0.6398219468299757
113,113,-0.29774458476195087,0.23427845625747692,0.11120886577713696,0.12163968817204836,0.14261619398523165,0.8470746213160949
114,114,-0.38465874986053006,0.18502028848709245,0.12585657700087638,0.13278711922971262,0.3319127916216061,0.7307681059930552
115,115,-0.4030624838857791,0.2358701246954595,0.06397626821878594,0.07012337046940888,0.24572535782013144,0.7641175527680474
116,116,-0.2661006739542509,0.12096487554623037,0.042820380801020304,0.04597384016640612,0.2509884452201993,0.7554890988900153
117,117,-0.2901419398546737,0.23675544917158578,0.10271958953583171,0.11171913347568793,0.2987850304543162,0.7339576582698585
118,118,-0.37898752903890526,0.19549804082186936,0.09501104042373422,0.09702360387910362,0.22570152587948683,0.7277086358045262
