,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.09494575755215752,0.31489452790287176,0.05651916827788809,0.07004020570875258,0.22532232855586692,0.8494496008215604
1,1,-0.0868195294803174,0.17117058682914332,0.022463819306430526,0.03145342087516697,0.20854162245639857,0.8210938090021048
2,2,-0.0665125691341612,0.24830756179939983,0.039697464364419226,0.048596069547923317,0.2175508486486583,0.8849781859059292
3,3,-0.09446598003835548,0.2557460211422985,0.02686091544663601,0.04317355906515408,0.21654003620180046,0.8429918309109315
4,4,-0.05396689270698703,0.12498782827743284,0.026288098273539836,0.03300526916352777,0.18660752996117494,0.6773007017960553
5,5,-0.05656295725615246,0.24612056347809275,0.040515208801349685,0.05000214092835707,0.1784275280686707,0.9738454239504372
6,6,-0.09304524642206098,0.169559927034462,0.018732440405434585,0.027974923478692317,0.27544476990876793,0.8204717405373039
7,7,-0.08478353011750048,0.2214942315009405,0.03154332042234311,0.046453361545159416,0.3004429657023298,0.7663969978150819
8,8,-0.06765738395189323,0.1537916432971823,0.029954009049387453,0.037634337642893145,0.30643267501435306,0.9408050776563963
9,9,0.047053533740412275,0.20143605547136295,0.03369198444081174,0.05142424192844261,0.25095618159161276,0.5715031097270237
10,10,-0.0592641646589598,0.23302661839213923,0.033906066483858174,0.04606318423135988,0.17388094242566823,0.707889247375537
11,11,-0.08868481769735823,0.20055532200870674,0.028257680566547528,0.03620917799554417,0.22135348173396557,0.8193058573320356
12,12,-0.05890694054763342,0.14536625535447645,0.030505276802279536,0.03545598774460459,0.28853884818618175,0.6826815305060906
13,13,-0.07545922748878119,0.1747912872097236,0.0229816587238304,0.03750247336043922,0.2544768117434468,0.9410688547185865
14,14,-0.06753024469144826,0.18207289569944396,0.027220507770764058,0.0369661885443238,0.1896875317585605,0.8766268574435947
15,15,-0.07261387293087061,0.20919352207885078,0.030860938949820314,0.04059680526054075,0.3316893480888308,0.7144364111126305
16,16,-0.07437870842833968,0.23329096961365847,0.03804643551763589,0.04766429271262743,0.2796290008791528,0.7004185750718694
17,17,-0.0840639653477824,0.196381476039586,0.021081055214698153,0.03407556687762828,0.26841297456923413,0.8833930437435465
18,18,-0.06966027693239836,0.12242014817010034,0.0370948005136073,0.04322904099396908,0.19256024261094334,0.7842401560936485
19,19,-0.07427669718689471,0.16656304226813035,0.03663537541452519,0.04323729149168394,0.20812256876391505,0.9449071042485886
