,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.32980682624411656,0.11098915622208286,0.019679294886138277,0.024004948057713103,0.23703125740827496,0.7237788671035906
1,1,-0.29873897609949984,0.21113681177186772,0.04091268317778514,0.04688552093337298,0.31436565652442267,0.7979654415723754
2,2,-0.27949328249492383,0.10268715348246196,0.03533772753358825,0.03819528210009218,0.30523705332077994,0.7394823381031355
3,3,-0.2625501789826837,0.15514994414366576,0.016705190895827005,0.02768466603933564,0.2678650990799349,0.6002376703625031
4,4,-0.3022106406663202,0.07675576003340015,0.013932466580889497,0.017868440854156113,0.18657105200465998,0.7797248959091703
5,5,-0.2643011750974696,0.15393706078172076,0.03201285679367761,0.035835114850359805,0.28625903832417526,0.6797784307729468
6,6,-0.29995666469215676,0.16174473709098097,0.05303373351629701,0.059609789143463966,0.2501277383719393,0.7215990357391353
7,7,-0.3408064826625768,0.147818016138345,0.025477969778478576,0.03354957142731648,0.2347077098851968,0.8187191873971943
8,8,-0.34097219967139497,0.10999159988160966,0.036586536367947994,0.03893583631723599,0.26395500870033256,0.8356253090152551
9,9,-0.28226606879573973,0.1427803510189644,0.03585343654376347,0.04120794670528823,0.20860094172999338,0.6774167745543648
10,10,-0.26231778314137166,0.17753180092139617,0.02694205809648265,0.031429906370551895,0.22893651235111495,0.8448362033892028
11,11,-0.31568816422561385,0.1481158958981507,0.011228949968694906,0.0181566402649328,0.1965108102770448,0.6970668936894036
12,12,-0.32302944102241105,0.24863288374708162,0.08637570359758066,0.09337136386775231,0.281701812260679,0.8318503162846069
13,13,-0.3113558058417056,0.14052735131547503,0.015423150443331087,0.02316265173974337,0.3396560178047588,0.7692798044035336
14,14,-0.2958784192151365,0.10556079648125542,0.021368702539767373,0.02587387517241239,0.27807645128249375,0.6941718211698535
15,15,-0.28032231118418993,0.19602233222881016,0.034456571065657846,0.0398095636958242,0.23018885893787816,0.7300988996859895
16,16,-0.28118607221351133,0.11793264607492414,0.03981124165004175,0.04515180485666056,0.2174348606732494,0.8142662483684653
17,17,-0.27608203033716927,0.1234900734939337,0.05938027991997748,0.06325095526802199,0.28031904612112707,0.7726444670133824
18,18,-0.31189943516843116,0.16225965277840662,0.01890288994045777,0.025268014842196276,0.3005215039788806,0.7685724872379934
19,19,-0.3328523283349956,0.078154951437723,0.019936774566179292,0.021467598067857745,0.21410055783147947,0.7094886280048901
20,20,-0.3257921809834694,0.10346641416306997,0.033150481758572756,0.035222906915266874,0.20943015739916543,0.6732513975080301
21,21,-0.37104965061834555,0.2238621268670623,0.09992766905491732,0.10559022058761613,0.24465804279483078,0.7905543849305736
22,22,-0.31034949267369943,0.1186441813100791,0.013908348957858276,0.020566115819983424,0.18353177061632323,0.7884695217405718
23,23,-0.2507376033550565,0.16985952436418852,0.021961009295834985,0.030690775871503335,0.11421228335953795,0.6853643495649946
