,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.06604471667291711,0.4988832795715601,0.32957745112845943,0.3502001806056171,0.7930850322190811,0.15108253836545085
1,1,-0.10538157114691361,0.4920944171127889,0.3474831957970947,0.3719486960353618,0.26956775682371875,0.23362303950294544
2,2,-0.11345819428729155,0.505691694822548,0.3663765550755039,0.39019407284865765,0.968297639228057,0.2399951803280463
3,3,-0.12298822019089603,0.5477093771912286,0.36253291614974004,0.3882029502169453,0.9759177970839359,0.7681753194113415
4,4,-0.13486870514584162,0.4976619588139318,0.37189150686004985,0.3963451570939308,0.7823686776530252,0.42062610345729257
5,5,-0.09898085846972941,0.4824463749627771,0.3508456667984034,0.37379986634593365,0.8268522950961941,0.9977783319325769
6,6,-0.14215803600799695,0.5278900435592077,0.37328125870600987,0.4001212644683383,0.4027470236734687,0.424741318835695
7,7,-0.08439863194386701,0.46614413197565485,0.3448258050195479,0.36677870316503247,0.4144444973604403,0.35538248004495004
8,8,-0.07542558552407491,0.4552435789786491,0.3352830136530436,0.3568986135538349,0.972436205139672,0.14458114694119376
9,9,-0.20599912966335573,0.5794522541269315,0.4202766130330494,0.45259455002438836,0.043858186475732704,0.023569094785751317
10,10,-0.06320352144123528,0.4951856652588464,0.33542155342682695,0.35541842010162095,0.47553209310256783,0.40459123769259453
11,11,-0.11836366954920059,0.48216465757085547,0.3601831357794284,0.38534358307307087,0.8639906183992881,0.6382380464760322
12,12,-0.08851843907249643,0.5553524386983691,0.3467812986521019,0.36941223581678995,0.7065319830980858,0.44662675512853844
13,13,-0.06895921722491254,0.5277663679318767,0.3323281290126837,0.3537983512325403,0.20505735723292967,0.16619726431843554
14,14,-0.14268626299647952,0.4908429861275243,0.37616794393394193,0.4021293280505233,0.7506074902050167,0.0037349355045229746
15,15,-0.14066704743379713,0.5162725095284221,0.3831266047969941,0.4080928173167473,0.8233181095558229,0.9802157269034482
16,16,-0.1112642060832359,0.4872223566155773,0.3597487510749697,0.3823605362164801,0.8857751367351522,0.7600386414717081
17,17,-0.10682223153001932,0.48285672002218805,0.358852032491488,0.38059634901579753,0.33585632794395986,0.33708018512219234
18,18,-0.12461515353638931,0.5469911180593169,0.3701363953493607,0.3951259930946731,0.6522886415945668,0.024154473528030025
19,19,-0.10031912209640395,0.4842270218846505,0.35411243109555846,0.3758864603338736,0.6188774770212819,0.2116283007516327
20,20,-0.11543385596907442,0.5141783513018471,0.35993209571433255,0.3827052421909357,0.8847812663943924,0.2820961016387085
21,21,-0.12890942682715895,0.5111522421933022,0.3746833154219846,0.3987007044337401,0.3461600682459,0.331818584135866
22,22,-0.08535733925584281,0.4476544408856157,0.33316529385713733,0.3554781568893114,0.9964766229808519,0.5112881104194578
23,23,-0.11245708702998086,0.4830821293476626,0.3583843879924903,0.3826394175881366,0.46640851641052083,0.31304137412761085
24,24,-0.16952267617512543,0.526101908693087,0.3875789667227034,0.4185340044502774,0.6929712501268104,0.5074132051448255
25,25,-0.07968663226823673,0.5002178520397521,0.33785062871489846,0.36031740271545903,0.581546182323862,0.19158284798732245
26,26,-0.09563335030367964,0.4487542138629492,0.34641690738644865,0.3687388372339281,0.5147126577394875,0.4839728430920863
27,27,-0.13075054204395997,0.48535188000149765,0.36820889414203567,0.39381649920900036,0.8720419988101588,0.9047259180347894
28,28,-0.0849082403941494,0.4743588869590934,0.3402750151888253,0.36197392794337085,0.8487035993482895,0.03160553654137722
29,29,-0.09997974920842623,0.49967449814463094,0.3511638195561267,0.3741140529373837,0.24051957864104784,0.054220877544847404
30,30,-0.1517364217040832,0.5331249220043844,0.3793958680224287,0.4083525330373489,0.7592986940041323,0.6321118889118483
31,31,-0.04217097011567649,0.46834040441705926,0.318205991270583,0.33675156535773215,0.5186827005121345,0.26648475344770656
32,32,-0.15716039824041853,0.55675260047046,0.3881462975763866,0.41593978097694134,0.4355255873806648,0.44044590926298743
33,33,-0.18222588262515166,0.5452075102747925,0.39393733610643294,0.4245571929049367,0.7720470283387095,0.023142243576088187
34,34,-0.07590501461327144,0.4858900011740561,0.33846262437920455,0.3588946729595424,0.4779714345282846,0.18115297697175795
35,35,-0.15393188354980725,0.5252999232215277,0.3803297040936772,0.40795571494659294,0.6936178251555681,0.11619466170068363
36,36,-0.14771754599320056,0.5300341820793596,0.37777913449951117,0.4059654813900919,0.9262287382889538,0.6502492052532469
37,37,-0.09757640586401263,0.5108936481052679,0.35423977713470256,0.37694249904094757,0.3720443127910403,0.08373185738684931
38,38,-0.12183015531725237,0.5236245926558052,0.37030736783464924,0.39472894095682975,0.8681920942580893,0.7265361651598381
39,39,-0.1857418279433369,0.5291461555322996,0.40648511496049444,0.43558433757112014,0.7474814856558393,0.37957229840387274
40,40,-0.15060097356266278,0.5015390305070572,0.38339431299169086,0.4097060073157847,0.8847927936508061,0.42792412453780804
41,41,-0.14830593866823025,0.5124250270901552,0.38905970635546255,0.41395511799954293,0.9912939163623782,0.8918910777914228
42,42,-0.09461733687213046,0.5049486173381648,0.3581519444112017,0.3792548717328124,0.5163830128064677,0.4263062037837816
43,43,-0.0640275653896548,0.4400034435097343,0.3204073476067527,0.3411393060072098,0.8918156945911172,0.591035281036828
44,44,-0.04135459164431807,0.45345833731714325,0.30922703971423227,0.3292255222001098,0.679033065911905,0.3170344382067422
45,45,-0.12878583481258088,0.4946306786734286,0.3670592338563145,0.39082724920045286,0.5863933637727592,0.1618487844753637
46,46,-0.20895148269332983,0.5510551470620194,0.4190160902517029,0.45050632578431854,0.8700550877452226,0.07696395015100034
47,47,-0.1000253981957434,0.5123529735183958,0.3570000994024102,0.37857349339531343,0.9199561535645439,0.8155209821610844
48,48,-0.12360709516017641,0.48011386550712587,0.3616860241224542,0.38598090065024376,0.4262688718037291,0.140293102389379
49,49,-0.07877118845547208,0.48921602223135513,0.3278749367174047,0.35093751748499674,0.9945927320371637,0.5748992815544322
50,50,-0.1460822560796881,0.5060906789922035,0.377997677349521,0.40386767708904214,0.9792412289698955,0.8715049463016741
51,51,-0.08805978779580659,0.4486960530328714,0.33588318623592894,0.35949961444964224,0.8651026294199354,0.4012661408257243
52,52,-0.1549926107794029,0.5390193956781036,0.3912330847746243,0.41914845317294136,0.5541758118602912,0.41406128458959224
53,53,-0.15634953062302104,0.5142155227944977,0.38564737326704857,0.41300730390732815,0.16118036348731316,0.06065535026977188
54,54,-0.05957408013287106,0.5078145164023604,0.3278056456111784,0.34857458493207516,0.43742852324992754,0.13555775869525946
55,55,-0.08812305879577062,0.4902886604661042,0.3433931093103468,0.3664963760862516,0.7262105042817981,0.5779448227708226
56,56,-0.17676767226805842,0.5495907655411904,0.4086975776947853,0.435672546176613,0.25630835680419023,0.2075013418928467
57,57,-0.13102177642085655,0.5038710095406046,0.3649782780328839,0.390691570597033,0.4810292313927448,0.2797357198637153
58,58,-0.12923649837533788,0.5189639559671061,0.37318424295693187,0.39759474975776177,0.6280429074442812,0.22518881164443866
59,59,-0.028389210506653693,0.45662218116480635,0.3042845183823829,0.3240340158895071,0.5244127260514344,0.5293247776213629
