,l,optDTR_value,norm_sup,norm_1,norm_2,beta0,beta1
0,0,-0.49036843435996963,0.12633202451907927,0.017973463370166587,0.02219341058371312,0.2181650245560734,0.8389109114492809
1,1,-0.4611195123662243,0.10777549574903605,0.06099570609756997,0.06347182773687052,0.2818753601101624,0.7033850671858981
2,2,-0.5113438317710329,0.10139757111233602,0.01365919678037485,0.018498852044908642,0.2992997571433302,0.7415430354858565
3,3,-0.43378319276377547,0.09985105498556157,0.03913214893047047,0.042568966946937785,0.3588491253105028,0.7924197606575494
4,4,-0.5583344419519127,0.13759328427596768,0.039779396684061344,0.04400327583332207,0.20419312861747269,0.7497949369192
5,5,-0.5019834465139191,0.10896540946332864,0.015971686551243133,0.01952248013088235,0.2678265928259638,0.735083280742167
6,6,-0.5208743623860767,0.11467322186669737,0.02236959955225454,0.027765770449607697,0.1896263234693411,0.7898752767988826
7,7,-0.48298701441455044,0.1294872592603969,0.029811661101835325,0.034432514098684364,0.1531095925388051,0.8284953936720234
8,8,-0.5346434515969541,0.10690897488922296,0.05241340250446388,0.053240749418567136,0.23192257740390693,0.845772002934596
9,9,-0.5206703182775572,0.14602177105265388,0.01268465143105613,0.020514162685217045,0.21196236475210645,0.6787119802756226
10,10,-0.46014276863946835,0.16376870484701095,0.02536977878470904,0.03086108521897214,0.30628684123315236,0.66590203389778
11,11,-0.4751157354434184,0.14102891385172975,0.01561552748616857,0.023415455271324662,0.41314511242147045,0.7348940000686054
12,12,-0.49288687834377465,0.15131885491485433,0.012224021888134005,0.019394506510072643,0.33751635279092357,0.8216113081686657
13,13,-0.47123686745390186,0.19286784317132738,0.07457851553465508,0.07875486828687857,0.2551241790282764,0.7877953357188671
14,14,-0.50909056594512,0.08014308835693953,0.014962358389608745,0.01834660817938653,0.30048518394825513,0.7762601181443203
15,15,-0.4853414034742405,0.10441783855402681,0.0385399599196655,0.04193565199968706,0.23950575961601955,0.7295179373236698
16,16,-0.45029917213553333,0.1544008436652104,0.03565988935544982,0.039280471754710417,0.1858989390997117,0.8482156776430203
17,17,-0.5111733044590058,0.09937891423093337,0.042806198130529306,0.0466566545921045,0.25394455451512415,0.7528200152936587
18,18,-0.5113845676819274,0.15456343950251664,0.012906188458863996,0.020539174867829864,0.3199402323188775,0.7607787182070092
19,19,-0.48439285830639356,0.07431591920978389,0.025346251699075416,0.027611849969674702,0.3677873173739236,0.7337357115872558
20,20,-0.48869784533327515,0.16381536892144977,0.024666151705762054,0.033921601116574475,0.19739873347286124,0.7874100725820222
21,21,-0.4910294975623283,0.12879841111868137,0.015458341892687726,0.019291376787702107,0.2654429095245093,0.6861661905840976
22,22,-0.4805643899461634,0.12806578412902453,0.01338474135875299,0.021605579502801564,0.2604900014421699,0.6792285612230542
23,23,-0.5283925960767618,0.11366002638243336,0.031532959364705175,0.03405835308813132,0.19845408606747234,0.7166169761290421
24,24,-0.5079924100068085,0.08776442880034183,0.02532665624226727,0.027617308020694387,0.3743644511923497,0.6994648318316281
25,25,-0.47200534532729915,0.08791759356119558,0.05630243038041366,0.05896027692344839,0.2639816374912142,0.7648840404739399
26,26,-0.4627846944455949,0.08129425168265494,0.02835464092983622,0.031101303755224942,0.38456722869644056,0.780795308566788
27,27,-0.4456404958496535,0.06948826163382918,0.013680918042319946,0.015679734611929307,0.23356526942767736,0.5508035698700382
28,28,-0.5155209190532338,0.1289212492102083,0.0514244826864033,0.05708682599890689,0.28639464062092107,0.7899261205450082
29,29,-0.544599412738096,0.17850332147143086,0.02497917819189991,0.032421838632394104,0.30558063579125666,0.711988167955022
30,30,-0.5009979272620736,0.0635755834857594,0.008301637325749272,0.011502738904600247,0.22836943150487793,0.7470143788728068
31,31,-0.48181357845457096,0.11914833573440314,0.041965964987701866,0.04579990445671756,0.3073692991749836,0.8258648847734461
32,32,-0.5065034898492109,0.08873070583383844,0.033803071800156084,0.035397155264673956,0.34721610055534363,0.8013441175965572
33,33,-0.5678926785379786,0.19724940091492507,0.06801123863199354,0.0716727613247742,0.2716495149095118,0.6997743726687975
34,34,-0.5267147231386676,0.07688286314037171,0.023342721480594953,0.02520568289265461,0.1914131172241657,0.7049644102508763
35,35,-0.47373085013017435,0.059001002680496795,0.01753369232667895,0.019427891026173164,0.1502474750241947,0.779097408922654
36,36,-0.5030093347026462,0.09403298188705783,0.029632517717685023,0.03256468199613146,0.3009264282931999,0.8132463469462643
37,37,-0.5078159051143419,0.1157393362974955,0.03521489899172261,0.03924859656551655,0.33502070788089106,0.7660915591180132
38,38,-0.5206498058831104,0.10791861608705397,0.02997017969224479,0.03262448599409732,0.22413148318300508,0.7186580430898154
39,39,-0.4790792900811494,0.08139649880229999,0.02992380455238538,0.032882835101225895,0.17263077828959586,0.7526215124394879
40,40,-0.5073573000134934,0.0944798818355441,0.018090828366918554,0.021343881911492803,0.28050753358513575,0.7743558514055008
41,41,-0.5272256163236763,0.11101264614892278,0.05143101358405339,0.053749974741593286,0.29170003665585026,0.7978971236395674
42,42,-0.5130590717096315,0.11866731719917875,0.03612481819196565,0.0396380062502432,0.2090448168877223,0.8287405820053534
43,43,-0.4924689864605139,0.08455731387345142,0.01103980239986942,0.015306334442816793,0.25171049957264174,0.7564639679394347
44,44,-0.4577380268913477,0.19007830824852429,0.07103494725473743,0.07602193244544984,0.22942868355698648,0.8256342514501473
45,45,-0.4541226724251119,0.13770877537682188,0.04201545160159059,0.046489866066179,0.15877054802715942,0.8801823347107218
46,46,-0.49066279286127146,0.10437280124241505,0.022034814704617604,0.025329709862399494,0.26265022317796843,0.8016574530370311
47,47,-0.4936005352713053,0.1304171885711777,0.028800035309373532,0.032376712502393844,0.302869953712873,0.7282541396887997
